MR	output
'name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]'	'The Cricketers provides chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]'	'The Cricketers is a restaurant that provides chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]'	'The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]'	'The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]'	'The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]'	'The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]'	'The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]'	'The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the cheap price range. It is located in the city centre. It is near Café Rouge. Its customer rating is 5 out of 5.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a family-friendly english restaurant with a cheap price range and a customer rating of 5 out of 5. It is located in the city centre near Café Rouge.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the cheap price range. It is located in the riverside area near Café Rouge. Its customer rating is 5 out of 5.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the low price range. It is located in the riverside area near Café Rouge. It has a 5 out of 5 customer rating and is family friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the cheap price range. It is located in the city centre near Café Rouge. Its customer rating is average.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a family-friendly restaurant located in the city centre near Café Rouge. It serves english food and has an average customer rating.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Cricketers is an english restaurant near Café Rouge in the riverside area. It has an average customer rating and a cheap price range. It is not family-friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the low price range. It is located in the riverside area near Café Rouge. It has an average customer rating and is family friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre near Café Rouge. It is not child friendly and has a customer rating of 1 out of 5.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre near Café Rouge. It is child friendly and has a customer rating of 1 out of 5.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located near Café Rouge. It is not child friendly and has a customer rating of 1 out of 5.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the riverside area near Café Rouge. It has a customer rating of 1 out of 5 and is children friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre near Café Rouge. It has an average customer rating and is not child friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre near Café Rouge. It has an average customer rating and is child friendly.'
'name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Cricketers is a restaurant providing english food in the high price range. It is located in the riverside area near Café Rouge. It has an average customer rating and is not child friendly.'
'name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a child friendly english pub in the riverside area near Raja Indian Cuisine. It has a high price range.'
'name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a pub providing english food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine. It is not family-friendly.'
'name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a family-friendly pub serving english food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.'
'name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is an english pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.'
'name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a family friendly pub that serves english food for less than £20 near Raja Indian Cuisine in the riverside area.'
'name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a pub providing english food in the moderate price range. It is located in the city centre near Raja Indian Cuisine. It is not kids friendly.'
'name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a kid-friendly pub serving english food in the moderate price range. It is located near Raja Indian Cuisine in the city centre.'
'name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a moderately priced english pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.'
'name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a moderately priced, kid friendly english pub near Raja Indian Cuisine in the riverside area.'
'name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a child friendly english pub near Raja Indian Cuisine in the riverside area with a price range of more than £30.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a kid friendly fast food pub in the riverside area near Raja Indian Cuisine. It has a price range of £20-25.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Mill is a fast food pub located in the city centre near Café Rouge. It is not child friendly and has a high customer rating and a price range of £20-25.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Mill is a kid friendly fast food restaurant located in the city centre near Café Rouge. It has a high customer rating and a price range of £20-25.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Mill is a fast food pub in the riverside area near Café Rouge. It has a high customer rating and a price range of £20-25 and is not kid friendly.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is a kid friendly fast food pub with a price range of £20-25 and a high customer rating. It is located in the riverside area near Café Rouge.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a kid friendly fast food pub with a price range of £20-25 and a high customer rating. It is located in the riverside area near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a cheap, family friendly fast food pub in the riverside area near Raja Indian Cuisine.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a cheap, highly rated, non-family-friendly italian pub in the city centre near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a cheap, family-friendly fast food restaurant located in the city centre near Café Sicilia. It has a customer rating of 5 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a cheap fast food restaurant located near Café Sicilia. It is not family-friendly and has a customer rating of 5 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a cheap, family friendly fast food restaurant with a 5 out of 5 customer rating. It is located in riverside near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a cheap fast food pub with an average customer rating. It is located in the city centre near Café Sicilia and is not family-friendly.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a cheap, family-friendly fast food pub located in the city centre near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a cheap fast food restaurant near Café Sicilia in the riverside area. It has an average customer rating and is not family-friendly.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a cheap, family friendly, fast food restaurant with an average customer rating. It is located in the riverside area near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub located in the city centre near Café Sicilia. It has a high price range and a customer rating of 1 out of 5 and is not child friendly.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a fast food pub located in the city centre near Café Sicilia. It is child friendly and has a customer rating of 1 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food restaurant near Café Sicilia in the riverside area. It is not child friendly and has a high price range and a customer rating of 1 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a fast food restaurant in the riverside area near Café Sicilia. It is child friendly and has a customer rating of 1 out of 5 and a high price range.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub located in the city centre near Café Sicilia. It is not child friendly and has a high price range and an average customer rating.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a children friendly fast food restaurant in the city centre near Café Sicilia. It has a high price range and an average customer rating.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food restaurant near Café Sicilia in the riverside area. It is not child friendly and has a high price range and an average customer rating.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a children friendly fast food restaurant with a high price range and an average customer rating. It is located in the riverside area near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub with a price range of less than £20 near Café Sicilia in the city centre. It is not family-friendly and has a low customer rating.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a family-friendly fast food restaurant located in the city centre near Café Sicilia. It has a low customer rating and a price range of less than £20.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a cheap fast food pub located near the Café Sicilia. It is not family-friendly and has a low customer rating.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a family friendly pub that serves fast food. It has a low customer rating and a price range of less than £20. It is located in the riverside area near Café Sicilia.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub located in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 1 out of 5. It is not kid friendly.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a kid friendly fast food pub in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 1 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food restaurant located in the riverside area near Café Sicilia. It is not kid friendly and has a moderate price range and a customer rating of 1 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a fast food restaurant located in the riverside area near Café Sicilia. It is kid friendly and has a moderate price range and a customer rating of 1 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub located near Café Sicilia. It is not kid friendly and has a moderate price range and a customer rating of 3 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a kid friendly fast food restaurant in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 3 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Mill is a fast food pub located near Café Sicilia in the riverside area. It is not kid friendly and has a moderate price range and a customer rating of 3 out of 5.'
'name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Mill is a fast food restaurant located near Café Sicilia in the riverside area. It is kid friendly and has a moderate price range and a customer rating of 3 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a children friendly english restaurant in the riverside area near Raja Indian Cuisine. It has a high price range.'
'name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is an english restaurant near Café Rouge in the riverside area. It is child friendly and has an average customer rating and a high price range.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a restaurant providing english food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a family-friendly english restaurant in the city centre near Raja Indian Cuisine. It has a price range of less than £20.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a non-family-friendly english restaurant with a price range of less than £20 near Raja Indian Cuisine in the riverside area.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a family friendly restaurant that serves english food for less than £20 near Raja Indian Cuisine in the riverside area.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the less than £20 price range. It is located in the city centre near Café Rouge. It is not family-friendly and has a low customer rating.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Mill is a family-friendly restaurant providing english food in the less than £20 price range. It is located in the city centre near Café Rouge.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Mill is a non-family-friendly english restaurant in the riverside area near Café Rouge. It has a low customer rating and a price range of less than £20.'
'name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is a family friendly restaurant that serves english food for less than £20 near Café Rouge in the riverside area and has a low customer rating.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the city centre near Raja Indian Cuisine. It is not kids friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the city centre near Raja Indian Cuisine and is kids friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Mill is a moderately priced english restaurant near Raja Indian Cuisine in the riverside area. It is not kids friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a moderately priced, kid friendly english restaurant in the riverside area near Raja Indian Cuisine.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the city centre near Café Rouge. It is not child friendly and has a customer rating of 1 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the city centre near Café Rouge. It has a customer rating of 1 out of 5 and is kid friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the riverside area near Café Rouge. Its customer rating is 1 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is an english restaurant in the riverside area near Café Rouge. It has a moderate price range and a customer rating of 1 out of 5. It is kid friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the city centre near Café Rouge. Its customer rating is 3 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It has a customer rating of 3 out of 5. It is located in the city centre near the Café Rouge and is kid friendly.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the moderate price range. It is located in the riverside area near Café Rouge. It is not kids friendly and has a customer rating of 3 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is an english restaurant in the riverside area near Café Rouge. It is kid friendly and has a moderate price range and a customer rating of 3 out of 5.'
'name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a children friendly english restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.'
'name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the more than £30 price range. It is located in the city centre. It is near Café Rouge. Its customer rating is high.'
'name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]'	'The Mill is a children friendly english restaurant located in the city centre near Café Rouge. It has a high customer rating and a price range of more than £30.'
'name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]'	'The Mill is a restaurant providing english food in the more than £30 price range. It is located in the riverside. It is near Café Rouge. Its customer rating is high.'
'name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]'	'The Mill is a child friendly restaurant that serves english food. It has a high customer rating and a price range of more than £30. It is located near Café Rouge in the riverside area.'
'name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a kid friendly fast food restaurant in riverside near Raja Indian Cuisine. It has a price range of £20-25.'
'name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Mill is a cheap, family friendly fast food restaurant in riverside near Raja Indian Cuisine.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a cheap, family friendly fast food pub in riverside near Raja Indian Cuisine.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a high price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a child friendly fast food pub in the city centre near Raja Indian Cuisine. It has a high price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub located near Raja Indian Cuisine in the riverside area. It is not child friendly and has a high price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a child friendly fast food pub in riverside near Raja Indian Cuisine. It has a high price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a family-friendly fast food pub in the city centre near Raja Indian Cuisine. It has a price range of less than £20.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a family friendly fast food pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a moderate price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a kid friendly fast food pub in the city centre near Raja Indian Cuisine. It has a moderate price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]'	'The Phoenix is a fast food pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a moderate price range.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a moderately priced, kid friendly fast food pub in the riverside area near Raja Indian Cuisine.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Phoenix is a fast food restaurant located near Café Sicilia in the riverside area. It is kid friendly and has a moderate price range and a customer rating of 3 out of 5.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a children friendly fast food pub in riverside near Raja Indian Cuisine. It has a price range of more than £30.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]'	'The Phoenix is a fast food pub located in the city centre near Café Sicilia. It has a high customer rating and a price range of more than £30. It is not child friendly.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]'	'The Phoenix is a children friendly fast food pub with a high customer rating. It is located in the city centre near Café Sicilia.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]'	'The Phoenix is a fast food restaurant located in the riverside area near Café Sicilia. It is not child friendly and has a high customer rating.'
'name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]'	'The Phoenix is a children friendly fast food pub near the Café Sicilia. It has a high customer rating and a price range of more than £30.'
'name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]'	'The Phoenix is a kid friendly french pub in the riverside area near Raja Indian Cuisine with a price range of £20-25.'
