MR	output
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is a moderately priced Chinese restaurant in the city centre near All Bar One . It has a customer rating of 3 out of 5 and is not kids friendly .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a light - priced Chinese menu restaurant with a friends of friends and friends . It is located in the city centre near All Bar One . Child friendly .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is a Chinese restaurant with a moderate price range . It has a customer rating of 3 out of 5 and is not kid friendly . It is in riverside near All Bar One .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing Chinese food in the moderate price range . It is located in the riverside . It is near All Bar One . Its customer rating is 3 out of 5 .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is a Chinese restaurant located in the city centre near All Bar One . It has a high customer rating and a price range of more than £ 30 .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing Chinese food in the more than £ 30 price range . It is located in the city centre . It is near All Bar One . Its customer rating is high .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant serving high priced Chinese food in the riverside area near All Bar One . It is not children friendly and has a high customer rating .
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing Chinese food in the more than £ 30 price range . It is located in the riverside . It is near All Bar One . Its customer rating is high .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is an English restaurant in the city centre near All Bar One . It has a high customer rating and a price range of £ 20 - 25 . It is not Kid friendly .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a kid friendly restaurant serving English food in the city centre near All Bar One . It is moderately priced and has high customer ratings .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is an English restaurant in the riverside area near All Bar One . It has a high customer rating and is not kids friendly . The price range is £ 20 - 25 .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers restaurant offers a medium priced menu items . It is located near All Bar One and is recommended to families .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a great night , kids friendly restaurant serving cheap English food . It is located next to Café Rouge in the city centre .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	A cheap restaurant called The Cricketers can be found near Café Rouge in the city centre . It cant 5 star recommended and is recommended for families .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	In the riverside area , near Café Rouge , there is a restaurant called The Cricketers that serves cheap English food . It is not families friendly and has a customer rating of 5 out of 5 .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a cheap , family friendly bite near Café Rouge .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a restaurant located beside Café Rouge in the city centre . They serve cheaply given English food and are not family - friendly .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a family - friendly English restaurant located in the city centre near Café Rouge . It has received average ratings and cheap prices .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a restaurant serving moderately priced English food . It is located in the riverside area near Café Rouge . Customers rate it as average .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a family friendly restaurant that serves well pasta in the low price range . It is located in the riverside area near Café Rouge .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is an expensive 1 out of 5 rated restaurant that sells English food . It is not a close to Café Rouge and is not children friendly .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a family - friendly restaurant that offers high prices and tasty English food . It is located near Café Rouge in the city centre .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	Located near Café Rouge , The Cricketers is a restaurant providing high priced British food . It is not children friendly and receives 1 out of 5 stars .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	Located near Café Rouge , The Cricketers is an expensive family friendly restaurant with a customer rating of 1 out of 5 .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	In the city center near Café Rouge , there is a restaurant called The Cricketers that serves high priced fast food and is not child friendly .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a high - end restaurant style restaurant serving English food . Located in the city centre near Café Rouge , it is children friendly and has average ratings .
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a new restaurant offering expensive night and makes . It has an average customer rating and is not good for child . It is located near Café Rouge in the riverside area .
"name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Located near Raja Indian Cuisine , the British pub The Mill is a nice priced child friendly establishment that serves traditional meals .
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a pub near Raja Indian Cuisine in the city centre . It serves great English food for less than £ 20 and is not family - friendly .
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is an English pub in the city centre near Raja Indian Cuisine . It is family - friendly with a price range of less than £ 20 .
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is an inexpensive English pub in the riverside area near Raja Indian Cuisine . It is not family - friendly .
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Families are welcome at The Mill which sells delicious pasta fare for all ages . It is located near Raja Indian Cuisine .
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced English pub in the city centre near Raja Indian Cuisine . It is not kids friendly .
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a pub offering traditional English food . It is moderately priced and kids are welcome . It is located in the city centre near Raja Indian Cuisine .
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced pub in the riverside area near Raja Indian Cuisine . It sells English food and is not kids friendly .
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a kid friendly pub with a moderate price range . It is located near Raja Indian Cuisine .
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Located near Raja Indian Cuisine in the riverside area , The Mill offers English food at higher prices . generally children welcome with children .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is located close to Raja Indian Cuisine in the riverside area . It is a kids friendly pub that offers Fast food with prices ranging from £ 20 - 25 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a fast food pub near Café Rouge in the city centre . It has high customer ratings and is priced at £ 20 - 25 . It is not children friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	There is a pub near Café Rouge in the city centre called The Mill . They serve fast food with a price range of £ 20 - 25 . It is a good choice and is kid friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	Fast food can be found at the pub called The Mill . It is located in the riverside area near Café Rouge . It has a good price bracket of £ 20 - 25 and is not good for family .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a pub that serve fast food . It can be found in the riverside area near Café Rouge . It has high prices and provides a kid friendly atmosphere .
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	Located near Café Sicilia in the riverside area , The Mill is a family friendly fast food pub with a high customer rating .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a cheap Fast food place near Raja Indian Cuisine in riverside . It is kids friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	Located in the city centre near Café Sicilia , The Mill is a pub that earned a 5 out of 5 customer rating . It also provides cheap fast food . It is not family - friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap , family - friendly fast food pub in the city centre near Café Sicilia . It has a customer rating of 5 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a great Fast food pub in the riverside area near Café Sicilia . It is not family - friendly and has a great customer rating of 5 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill can be found near Café Sicilia . It is a cheap , family friendly pub with a five star rating and full service .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	There is a cheap pub called The Mill near Café Sicilia in the city centre . It serves fast food and has an average customer rating .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a fast food pub located in the city centre near Café Sicilia . It may have a cheap price range and is child friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	You can get cheap meals at The Mill pub near Café Sicilia . However , it is not family - friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap Fast food pub sold in the riverside area near Café Sicilia . It is family friendly service with an average customer rating .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a high priced Fast food pub in the center of the city near Café Sicilia . It is not children friendly and has a 1 out of 5 rating from customers .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a low - priced , family - friendly pub where you can get quick food . It is located in the city centre near Café Sicilia . It has a quick away of 1 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	Enjoy adult fast food at The Mill in the riverside area near Café Sicilia . It has a customer rating of 1 out of 5 and is not family - friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a good pub visit expensive serving fast style food . It does not allow children and has a customer rating of 1 out of 5 . It is located along the riverside near Café Sicilia .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a pub serving Fast food in the city centre near Café Sicilia . It has a high price range and an average customer rating . It is not children friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	There is a Fast food pub near Café Sicilia called The Mill . It has a high price range and is quite quality . It is children friendly and will like it .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	Near Café Sicilia in the riverside area is a Fast food pub called The Mill . It has a high price range and an average customer rating . It is not child friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is an expensive family friendly pub with a good rating . It is located near Café Sicilia .
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a fast food pub located in the city centre near Café Sicilia . It has quite low customer ratings and is not family - friendly .
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	Located in the city centre near Café Sicilia , The Mill is a family - friendly pub that sells burgers and fries .
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a fast food pub with a price range of less than £ 20 . It is not family - friendly and has a low customer rating . It is close to Café Sicilia in the riverside area .
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a pub that serves fast food at prices less than £ 20 . However , it is family friendly and has a low customer rating . It is located near Café Sicilia in the riverside area . However , it will note it has a low customer rating .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	For reasonably priced fast food , check out The Mill in the city centre near Café Sicilia . It is not child friendly and has a customer rating of 1 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced pub that offers Fast food . It is located in the city centre near Café Sicilia . It is kid friendly and customers rate it 1 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	Low budget fast food for adults can be found at The Mill pub . It can be found near Café Sicilia in the riverside area .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family friendly pub that serves fast food in the riverside area near Café Sicilia . It has a moderate price range and a customer rating of 1 out of 5 .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a pub offering Fast food in the city centre near Café Sicilia . It is rated poorly by customers and bring a moderate price . It is not family - friendly though .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	There is a kid friendly Fast food pub called The Mill near Café Sicilia in the city centre . It is rated 3 out of 5 by customers .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a 3 star pub located near Café Sicilia . It is a moderately priced fast food establishment .
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced family friendly pub located near Café Sicilia .
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a children friendly restaurant called The Mill in the riverside area near Raja Indian Cuisine . It serves high priced English food .
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a family friendly restaurant that offers English fare in the higher price bracket . It is located near Café Rouge in the riverside area .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a restaurant located within the city centre near Raja Indian Cuisine . It is not family - friendly and has a price range of less than £ 20 .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a low priced family - friendly English restaurant in the city centre near Raja Indian Cuisine .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is an affordable English restaurant near Raja Indian Cuisine in the riverside area . The meals are none family friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	A family friendly restaurant with riverside views called The Mill is close to Raja Indian Cuisine .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is an English restaurant located in the city centre near Café Rouge . It has a low customer rating and is not kid friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	Café Rouge is located next to the center of the city . It is a family - friendly English style restaurant called The Mill . It has a low customer rating .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a restaurant located near Café Rouge in the riverside area . It has a low customer rating and is not family - friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a family friendly restaurant in the riverside area near Café Rouge offering English food for less than £ 20 . It has a low customer rating .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced English restaurant in the city centre near Raja Indian Cuisine . It is not kid friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a family - friendly restaurant called The Mill near Raja Indian Cuisine in the city centre . It serves moderately priced English food .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	There is a restaurant near Raja Indian Cuisine in the riverside area called The Mill . It serves moderately priced English food and is not family - friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Close to Raja Indian Cuisine , The Mill restaurant serves low priced food and is north of the city centre .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced English restaurant in the city centre near Café Rouge . It has a customer rating of 1 out of 5 and is not child friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a kid friendly moderately priced restaurant that serves English food . It is located in the city centre near Café Rouge and has a customer rating of 1 out of 5 .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a mid - priced restaurant . Located near Café Rouge , it is rated one star .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is an affordable option and superb dine just north of the city center . near Café Rouge .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	There is an English restaurant near Café Rouge in the city centre . Its ratings are 3 out of 5 and it is called The Mill . It is not great for kid and typical dishes are moderate .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a restaurant offering moderately priced English food . It is located in the city centre near Café Rouge and is kid friendly .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced English restaurant with a customer rating of 3 out of 5 . Kids are not welcome . It is located in the riverside area near Café Rouge .
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a family - friendly restaurant on the river just next to Café Rouge . It has a mid price range .
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family - friendly restaurant offering spaghetti and breakfast at prices . It is located near Raja Indian Cuisine .
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is an English restaurant located in the city centre near Café Rouge . It is not child friendly and costs more than £ 30 . Prices are more than £ 30 .
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a child friendly restaurant that serves English food . It is located in the city centre near Café Rouge . It is priced more than £ 30 and has high customer ratings .
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is an English restaurant in the riverside area near Café Rouge . It has a high customer rating , is not children friendly , and has a price range of more than £ 30 . This establishment is not a children friendly establishment .
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is an expensive family friendly restaurant beside the river and Café Rouge .
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Located next to Raja Indian Cuisine is a family friendly restaurant named The Mill . Check out The Mill , a wide range of delicious meals .
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a restaurant providing Fast food in the low price range . It is located in the riverside near Raja Indian Cuisine .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a low cost family friendly pub located near Raja Indian Cuisine .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub near Raja Indian Cuisine in the city center . It is moderately priced and not family - friendly .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a great pub in the city centre near Raja Indian Cuisine . They offer fast food at high prices and are children friendly .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a children friendly pub that offers fast food options . It is located in the riverside area near Raja Indian Cuisine .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is the best class pub located near Raja Indian Cuisine . Child friendly class high class make .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine . It is not family - friendly and the price range is less than £ 20 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	In the center of the city near Raja Indian Cuisine is a family - friendly eatery named The Phoenix that provides fast food for less than £ 20 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a Fast food pub called The Phoenix . It is not kid friendly and has a price range of less than £ 20 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a family friendly pub called The Phoenix that offers Fast food for less than £ 20 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub offering Fast food in the city centre near Raja Indian Cuisine . It is not child friendly and has a moderate price range .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a moderate priced pub that serves fast food . Kids are located in the city centre near Raja Indian Cuisine . Kids are home .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub near Raja Indian Cuisine in the riverside area . It serves moderate priced Fast food and is not kid friendly .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family friendly environment that offers mid - priced food . It is located near Raja Indian Cuisine .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a moderately priced kid friendly pub with a customer rating of 3 out of 5 . It sells fast food and is located near Café Sicilia in the riverside area .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a pub catering for children style fast food . It is located in the riverside area near Raja Indian Cuisine and has a lot of mid price range .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Phoenix offers Fast food experience for more than £ 30 . This pub is not children friendly . Located in the city centre , you will find it near Café Sicilia .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a pub that provides Fast food . It is based in the city centre near Café Sicilia . It has a high customer rating and is kids friendly . The price range is more than £ 30 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a non child friendly pub located near Café Sicilia in the riverside area . Prices are more than £ 30 and it serves fast food . Prices are more than £ 30 .
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a family friendly pub that serves burgers and fries . It has 3 out of 5 stars and is located near Café Sicilia .
