MR	output
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	"The Cricketers is a Chinese restaurant in the riverside area, near All Bar One. It is not kid friendly, has a moderate price range, and has a customer rating of 3 out of 5."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a Chinese restaurant near All Bar One in the riverside area. It is kid friendly, has a moderate price range, and has a customer rating of 3 out of 5."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	"The Cricketers is a Chinese restaurant in the city centre near All Bar One. It has a high customer rating, is not child friendly, and has a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a Chinese restaurant near the All Bar One in the city centre. It is child friendly, has a high customer rating, and has a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	"The Cricketers is a Chinese restaurant near All Bar One in the riverside area. It has a high customer rating, is not child friendly, and has a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a Chinese restaurant near All Bar One in the riverside area. It is child friendly, has a price range of more than £30, and has a high customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	"The Cricketers is an English restaurant in the city centre near All Bar One. It has a high customer rating, is not kid friendly, and has a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a family-friendly English restaurant in the city centre near All Bar One with a high customer rating and a price range of £20-25.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	"The Cricketers is an English restaurant near All Bar One in the riverside area. It has a high customer rating, is not kid friendly, and has a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a family friendly English restaurant in the riverside area near All Bar One. It has a high customer rating and a price range of £20-25.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Cricketers is a cheap English restaurant with a 5 out of 5 customer rating. It is not family-friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Cricketers is a family-friendly English restaurant with a customer rating of 5 out of 5 and a cheap price range."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in riverside, The Cricketers is a cheap English restaurant with a 5 out of 5 customer rating. It is not family friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	In the riverside area near the Café Rouge is a cheap family friendly restaurant called The Cricketers which serves English food with a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Cricketers is a cheap English restaurant with an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Cricketers is a family-friendly English restaurant with an average customer rating, and a cheap price range."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Cricketers is an English restaurant near Café Rouge in riverside. It has an average customer rating, is not family-friendly, and has a cheap price range."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in riverside, The Cricketers is a family friendly English restaurant with an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Cricketers is a high priced English restaurant with a 1 out of 5 customer rating and is not child friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Cricketers is a child friendly English restaurant with a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in the riverside area, The Cricketers is a high priced English restaurant with a 1 out of 5 customer rating. It is not child friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located in the riverside area near the Café Rouge, The Cricketers is a family friendly English restaurant with a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Cricketers is an English restaurant with a high price range and an average customer rating and is not child friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Cricketers is an English restaurant with a high price range and an average customer rating and is child friendly."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is an English restaurant in the riverside area near the Café Rouge. It has a high price range and an average customer rating and is not child friendly.
"name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in riverside, The Mill is a child friendly pub with a high price range."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Mill is a non family-friendly pub with a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located in the city centre near Raja Indian Cuisine, The Mill is a family-friendly pub serving English food at a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the riverside area, The Mill is an English pub with a price range of less than £20 and is not family friendly."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Near Raja Indian Cuisine in the riverside area is a pub called The Mill that serves English food for less than £20 and is family friendly
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Mill is an English pub that is not kid friendly with a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Mill is a kid friendly English pub with a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced English pub located in riverside near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine, The Mill is a kid friendly pub that serves English food at a moderate price. It is located in the riverside area."
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a child friendly English pub in riverside near Raja Indian Cuisine
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"In the riverside area, near Raja Indian Cuisine, The Mill is a kid friendly Fast food pub with a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Mill is a Fast food restaurant that is not kid friendly with a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a kid friendly Fast food restaurant in the city centre near Café Rouge with a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in the riverside area, The Mill is a Fast food restaurant that is not kid friendly with a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	Near the Café Rouge in the riverside area is a Fast food pub called The Mill. It is kid friendly and has a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	Near the Café Sicilia in the riverside area is a Fast food pub called The Mill. It is kid friendly and has a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a cheap, family friendly, Fast food pub near Raja Indian Cuisine in the riverside area."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	In the city centre near Café Sicilia there is a cheap Fast food restaurant called The Mill. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family-friendly Fast food restaurant in the city centre near Café Sicilia with a customer rating of 5 out of 5 and has a cheap price range.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	A cheap Fast food restaurant in riverside near Café Sicilia is The Mill. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"Located near Café Sicilia in riverside, The Mill is a family-friendly Fast food pub with a customer rating of 5 out of 5 and a cheap price range."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a cheap Fast food pub with an average customer rating and is not family-friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a family-friendly Fast food pub with a cheap price range and average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	"Near Café Sicilia, in the riverside area, is a cheap Fast food pub called The Mill. It has an average customer rating and is not family-friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	In the riverside area near Café Sicilia is a cheap family friendly pub called The Mill. It has an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	In the city centre near the Café Sicilia is a high priced Fast food pub called The Mill. It has a customer rating of 1 out of 5 and is not child friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a children friendly Fast food pub near Café Sicilia in the city centre with a high price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a Fast food restaurant near Café Sicilia, in the riverside area. It is not child friendly, has a high price range and has a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"Located near Café Sicilia in the riverside area, The Mill is a children friendly Fast food pub with a high price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a Fast food pub with a high price range and an average customer rating and is not child friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a child friendly Fast food pub with a high price range and average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	Near the Café Sicilia in the riverside area is a high priced Fast food pub called The Mill. It has an average customer rating and is not child friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"Located in the riverside area near Café Sicilia, The Mill is a child friendly Fast food pub with a high price range and an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a Fast food restaurant located near Café Sicilia in the city centre. It has a low customer rating and a price range of less than £20, but it is not family-friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family-friendly Fast food pub in the city centre near Café Sicilia with a price range less than £20 and has a low customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a Fast food restaurant near Café Sicilia in the riverside area. It is not family-friendly, has a low customer rating and has a price range of less than £20."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family friendly Fast food restaurant with a price range less than £20 located near Café Sicilia in the riverside area with a low customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a kid friendly Fast food restaurant with a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a kid friendly pub near Café Sicilia in the city centre with a moderate price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a Fast food restaurant near Café Sicilia in the riverside area. It is not kid friendly, has a moderate price range and has a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill, located near Café Sicilia in the riverside area, is a moderately priced, kid friendly pub with a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a Fast food restaurant near Café Sicilia in the city centre with a moderate price range and a customer rating of 3 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"Located near Café Sicilia in the city centre, The Mill is a kid friendly Fast food restaurant with a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"Located near Café Sicilia in the riverside area, The Mill is a Fast food restaurant with a moderate price range and a customer rating of 3 out of 5 and is not kid friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"In the riverside area, near Café Sicilia, The Mill is a kid friendly Fast food restaurant with a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located in the riverside area near Raja Indian Cuisine, The Mill is a child friendly English restaurant with a high price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in the riverside area, The Mill is a child friendly English restaurant with a high price range and an average customer rating."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is an English restaurant located near Raja Indian Cuisine in the city centre. It is not family-friendly, but has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"In the city centre near Raja Indian Cuisine, there is a family friendly restaurant called The Mill that serves English food at less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is an English restaurant near Raja Indian Cuisine in riverside. It is not family-friendly, but has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in riverside, The Mill is a family friendly English restaurant with a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is an English restaurant near Café Rouge in the city centre. It is not family-friendly, has a price range of less than £20 and has a low customer rating."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Mill is a family-friendly English restaurant with a low customer rating and a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located near Café Rouge in riverside, The Mill is an English restaurant with a low customer rating and a price range of less than £20. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a family friendly English restaurant with a price range less than £20 near Café Rouge in the riverside area with a low customer rating.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Mill is an English restaurant that is not kid friendly with a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a moderately priced, kid friendly, English restaurant near Raja Indian Cuisine in the city centre."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a moderately priced English restaurant, not kid friendly, located near Raja Indian Cuisine in the riverside area."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located in the riverside area near Raja Indian Cuisine, The Mill is a kid friendly English restaurant with a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill, located near Café Rouge in the city centre, is a moderately priced English restaurant with a customer rating of 1 out of 5. it is not kid friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Mill is a kid friendly English food restaurant with a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is an English restaurant near Café Rouge in the riverside area. It is not kid friendly, has a moderate price range and has a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located in the riverside area near the Café Rouge, The Mill is a kid friendly restaurant with a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced English restaurant located in the city centre near Café Rouge. It is not kid friendly and is rated 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in the city centre, The Mill is a moderately priced English restaurant with a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"In the riverside area, near Café Rouge, there is a moderately priced English restaurant called The Mill. It is not kid friendly and has a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located in riverside near Café Rouge, The Mill is a kid friendly restaurant with a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in riverside, The Mill is a child friendly English restaurant with a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"Located in the city centre near Café Rouge, The Mill is an English restaurant with a price range of more than £30, and a high customer rating. It is not child friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill, near Café Rouge in the city centre, is a high priced English restaurant with a high customer rating."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is an English restaurant near Café Rouge in the riverside area. It has a high customer rating, is not child friendly, and has a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located near Café Rouge in the riverside area, The Mill is a child friendly English restaurant with a high customer rating and a price range of more than £30."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"In the riverside area, near Raja Indian Cuisine, there is a Fast food restaurant called The Mill. It is kid friendly and has a price range of £20-25."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a cheap, family friendly, Fast food restaurant near Raja Indian Cuisine in the riverside area."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a cheap, family friendly, Fast food pub near Raja Indian Cuisine in the riverside area."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Phoenix is a Fast food pub that has a high price range. It is not child friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Phoenix is a child friendly Fast food pub with a high price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"In the riverside area, near Raja Indian Cuisine, there is a high priced Fast food pub called The Phoenix."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Located near Raja Indian Cuisine in the riverside area is a Fast food pub called The Phoenix that is child friendly and has a high price range.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Phoenix is a non family-friendly Fast food pub with a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the city centre, The Phoenix is a family-friendly Fast food pub with a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Near the Raja Indian Cuisine is a Fast food pub called The Phoenix. It has a price range of less than £20 and is not family-friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family friendly pub located near Raja Indian Cuisine in the riverside area with a price range of less than £20
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"In the city centre, near Raja Indian Cuisine, there is a Fast food pub called The Phoenix. It is not kid friendly and has a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"Near Raja Indian Cuisine in the city centre, The Phoenix is a kid friendly Fast food pub with a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a moderately priced Fast food pub, not kid friendly, located near Raja Indian Cuisine in the riverside area."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine on the riverside, The Phoenix is a kid friendly Fast food pub with a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"In the riverside area, near Café Sicilia, The Phoenix is a kid friendly Fast food restaurant with a moderate price range and a customer rating of 3 out of 5."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly Fast food pub with a price range of more than £30 near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a Fast food restaurant near Café Sicilia in the city centre with a high customer rating and is not children friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a children friendly Fast food pub in the city centre near Café Sicilia with a high customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	"Located in the riverside area, near Café Sicilia, The Phoenix is a Fast food pub that has a high customer rating and a price range of more than £30. It is not child friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"Located near the Café Sicilia in the riverside area, The Phoenix is a child friendly Fast food pub with a high price range."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a French pub called The Phoenix that is kid friendly and has a price range of £20-25
