MR	output
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is an English restaurant in the city centre near All Bar One with a price range of £20-25 and has a high customer rating is kid friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is an English restaurant in the riverside near All Bar One with a price range of £20-25 and has a high customer rating is not kid friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is an English restaurant in the riverside near All Bar One with a price range of £20-25 and has a high customer rating is kid friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it is not family-friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap family friendly restaurant English food in the city centre near Café Rouge and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge, has a customer rating of 5 out of 5 and is not family friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge it is family friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it has a average customer rating and is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it is family friendly and has a customer rating of average.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge it has an average customer rating and is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge has an average customer rating and is family friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is an English restaurant in the city centre near Café Rouge it has a high price range, a 1 out of 5 and is not child friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is an English restaurant in the city centre near Café Rouge it has a high price range it is child friendly and has a customer rating of 1 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is an English restaurant in the riverside near Café Rouge with a high price range, a 1 out of 5 and is not children friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is an English restaurant in the riverside near Café Rouge it has a high price range it is children friendly and has a customer rating of 1 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is an English restaurant in the city centre near Café Rouge it has a high price range, a average customer rating and is not child friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is an English restaurant in the city centre near Café Rouge it has a high price range, has an average customer rating and is child friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is an English restaurant in the riverside near Café Rouge it has a high price range, a average customer rating and is not child friendly.
name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a high priced English pub located in riverside near Raja Indian Cuisine it is children friendly.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an English pub located in the city centre near Raja Indian Cuisine with a price range less than £20 it is not family-friendly.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a family-friendly pub serving English food with a price range of less than £20 it is located in the city centre near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a pub serving English food in the low price range it is located in the riverside near Raja Indian Cuisine it is not family-friendly.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a family friendly pub serving English food for less than £20 it is located in the riverside near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a moderately priced English pub located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced English pub located in the city centre near Raja Indian Cuisine it is kid friendly.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a moderately priced English pub located in riverside near Raja Indian Cuisine it is not kid friendly and.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced English pub located in the riverside near Raja Indian Cuisine it is kid friendly.
name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a high price range it is a children friendly pub located in riverside near Raja Indian Cuisine serves English food.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a Fast food pub in the riverside near Raja Indian Cuisine with a price range of £20-25 and is family friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is a Fast food pub in the city centre near Café Rouge it has a price range of £20-25 and has a high customer rating is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is a Fast food pub in the city centre near Café Rouge with a price range of £20-25 and has a high customer rating is kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is a Fast food pub located in the riverside near Café Rouge it has a high customer rating price range is £20-25 and is not kids friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is a Fast food pub located in the riverside near Café Rouge with a high customer rating is kid friendly and has a price range of £20-25.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub located in the riverside near Café Sicilia with a high customer rating is kid friendly and has a price range of £20-25.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a cheap family friendly pub serving Fast food in riverside near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub located in the city centre near Café Sicilia, has a customer rating of 5 out of 5 and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap family friendly pub serving Fast food in the city centre near Café Sicilia with a customer rating of 5 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub located in riverside near Café Sicilia, has a customer rating of 5 out of 5 and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap family friendly pub serving Fast food in riverside near Café Sicilia with a customer rating of 5 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub located in the city centre near Café Sicilia it has an average customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub located in the city centre near Café Sicilia with an average customer rating and is family friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub located in riverside near Café Sicilia it has an average customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub located in riverside near Café Sicilia has an average customer rating and is family friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a customer rating of 5, a 1 out of 5 and is not child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a customer rating of 5, has a 1 out of 5 and is child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the riverside near Café Sicilia with a high price range, a 1 out of 5 and is not child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub in the riverside near Café Sicilia with a high price range, a 1 out of 5 and is child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a high price range, average customer rating and is not child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a high price range, has an average customer rating and is child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub located in riverside near Café Sicilia it has an average customer rating the price range is high and is not child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub located in riverside near Café Sicilia it has an average customer rating the price range is high and is child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a price range less than £20 it has a low customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a family friendly pub serving Fast food with a price range of less than £20 it is located in the city centre near Café Sicilia with a low customer rating.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a pub that serves Fast food it is located in the riverside area near Café Sicilia has a low customer rating the price range is less than £20 it is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a family friendly pub serving Fast food with a price range of less than £20 it is located in the riverside near Café Sicilia has a low customer rating.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a moderate price range, a customer rating of 1 out of 5 and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub in the city centre near Café Sicilia it has a moderate price range with a customer rating of 1 out of 5 and is kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub in the riverside area near Café Sicilia it has a moderate price range, a customer rating of 1 out of 5 and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub in the riverside area near Café Sicilia it has a moderate price range with a customer rating of 1 out of 5 and is kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a moderately priced Fast food pub located in the city centre near Café Sicilia it has a customer rating of 3 out of 5 and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a moderately priced Fast food pub located in the city centre near Café Sicilia it is kid friendly with a customer rating of 3 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a moderately priced Fast food pub located in the riverside near Café Sicilia it has a customer rating of 3 out of 5 and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a moderately priced Fast food pub located in riverside near Café Sicilia has a customer rating of 3 out of 5 and is kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an English restaurant in the riverside near Raja Indian Cuisine with a high price range and is child friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an English restaurant in the riverside near Café Rouge it has a high price range, has an average customer rating and is child friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an English restaurant in the city centre near Raja Indian Cuisine with a price range less than £20 it is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a family-friendly restaurant serving English food it has a price range of less than £20 it is located in the city centre near Raja Indian Cuisine.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an English restaurant in the riverside near Raja Indian Cuisine with a price range of less than £20 it is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a family friendly restaurant serving English food for less than £20 it is located in the riverside near Raja Indian Cuisine.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the city centre near Café Rouge it has a price range less than £20 it has a low customer rating and is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is a family friendly restaurant serving English food it has a price range of less than £20 it is located in the city centre near Café Rouge with a low customer rating.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the riverside area near Café Rouge it has a price range of less than £20 it has a low customer rating and is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is a family friendly restaurant serving English food it has a price range of less than £20 it is located in the riverside near Café Rouge and has a low customer rating.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a moderately priced English restaurant near Raja Indian Cuisine in the city centre it is not kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced English restaurant near Raja Indian Cuisine in the city centre is.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an English restaurant in the riverside near Raja Indian Cuisine it has a moderate price range it is not kid friendly and.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced English restaurant near Raja Indian Cuisine in riverside is kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the city centre near Café Rouge it has a moderate price range it is not kid friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an English restaurant in the city centre near Café Rouge it has a moderate price range it is kid friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the riverside near Café Rouge it has a moderate price range it is not kid friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an English restaurant in the riverside area near Café Rouge it has a moderate price range it is kid friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is a moderately priced English restaurant in the city centre near Café Rouge it is not kid friendly and has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is a moderately priced English restaurant in the city centre near Café Rouge it is kid friendly and has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the riverside near Café Rouge it has a moderate price range it is not kids friendly and has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is a moderately priced English restaurant in the riverside near Café Rouge it is kid friendly and has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an English restaurant in the riverside near Raja Indian Cuisine it has a price range and is child friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the city centre near Café Rouge it has a price range of more than £30 and a high customer rating it is not child friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an English restaurant in the city centre near Café Rouge it has a price range of more than £30 and has a high customer rating is child friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an English restaurant in the riverside area near Café Rouge it has a price range of more than £30 and a high customer rating it is not children friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an English restaurant in the riverside area near Café Rouge it has a price range of more than £30 and a high customer rating is child friendly.
name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a Fast food restaurant in the riverside near Raja Indian Cuisine with a price range of £20-25 and is family friendly.
name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a cheap family friendly restaurant Fast food in riverside near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly pub serving Fast food in riverside near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub in the city centre near Raja Indian Cuisine it has a high price range and is not child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced Fast food pub located in the city centre near Raja Indian Cuisine it is family friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub in the riverside near Raja Indian Cuisine with a high price range it is not children friendly and.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub in the riverside near Raja Indian Cuisine with a high price range and is child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub in the city centre near Raja Indian Cuisine with a price range less than £20 it is not family-friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family friendly pub serving Fast food with a price range of less than £20 it is located in the city centre near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub in the riverside near Raja Indian Cuisine with a price range less than £20 it is not family-friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family friendly pub serving Fast food for less than £20 it is located in the riverside near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a moderately priced Fast food pub located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a moderately priced Fast food pub located in the city centre near Raja Indian Cuisine it is kid friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a moderately priced Fast food pub located in riverside near Raja Indian Cuisine it is not kid friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a moderately priced Fast food pub located in riverside near Raja Indian Cuisine it is kid friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a moderately priced Fast food pub located in riverside near Café Sicilia has a customer rating of 3 out of 5 and is kid friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family friendly pub serving Fast food in riverside near Raja Indian Cuisine with a price range of more than £30.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]	The Phoenix is a Fast food pub in the city centre near Café Sicilia it has a price range of more than £30 and a high customer rating it is not child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a Fast food pub in the city centre near Café Sicilia it has a price range of more than £30 and has a high customer rating it is child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]	The Phoenix is a Fast food pub located in the riverside near Café Sicilia has a high customer rating price range it is not children friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a Fast food pub located in the riverside near Café Sicilia with a high customer rating it is child friendly the price range is more than £30.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a moderately priced French pub located in the riverside near Raja Indian Cuisine it is family friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Phoenix is a French pub located in the city centre near Café Sicilia with a price range of £20-25, has a customer rating of 3 out of 5 and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a moderately priced French pub located in the city centre near Café Sicilia it is kid friendly and has a customer rating of 3 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Phoenix is a French pub in the riverside near Café Sicilia with a price range of £20-25, has a customer rating of 3 out of 5 and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a moderately priced French pub located in the riverside near Café Sicilia has a customer rating of 3 out of 5 and is kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced French pub located in the riverside near Crowne Plaza Hotel has a customer rating of 3 out of 5 and is kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub in the city centre near Crowne Plaza Hotel it has a price range of £20-25 and has a high customer rating is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub in the city centre near Crowne Plaza Hotel with a price range of 20-25 and has a high customer rating is kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub located in the riverside near Crowne Plaza Hotel has a high customer rating price range is £20-25 and is not kids friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub in the riverside near Crowne Plaza Hotel with a price range of £20-25 and has a high customer rating is kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly pub serving French food in riverside near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap French pub located in the city centre near Crowne Plaza Hotel has a customer rating of 5 out of 5 and is not family-friendly.
