MR	output
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a pub which serves English food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves English food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a pub which serves English food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves English food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves English food in the price range of more than £30. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves fast food in the price range of £20-25. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a pub which serves fast food in the price range of £20-25. It has a high customer rating and is located in the city centre area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly pub which serves fast food in the price range of £20-25. It has a high customer rating and is located in the city centre area, near Café Rouge."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a pub which serves fast food in the price range of £20-25. It has a high customer rating and is located in the riverside area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly pub which serves fast food in the price range of £20-25. It has a high customer rating and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the price range of £20-25. It has a high customer rating and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly pub which serves fast food in the low price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the low price range. It has a customer rating of 5 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the low price range. It has a customer rating of 5 out of 5 and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the low price range. It has a customer rating of 5 out of 5 and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the low price range. It has a customer rating of 5 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the low price range. It has an average customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the low price range. It has an average customer rating and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the low price range. It has an average customer rating and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the low price range. It has an average customer rating and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the high price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the high price range. It has an average customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the high price range. It has an average customer rating and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the high price range. It has an average customer rating and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the high price range. It has an average customer rating and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the high price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the high price range. It has an average customer rating and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a restaurant which serves English food in the price range of less than £20. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a restaurant which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the city centre area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the price range of less than £20. It has a low customer rating and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a restaurant which serves English food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a restaurant which serves English food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the city centre area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It has a customer rating of 1 out of 5 and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves English food in the price range of more than £30. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the price range of more than £30. It has a high customer rating and is located in the city centre area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the price range of more than £30. It has a high customer rating and is located in the city centre area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a restaurant which serves English food in the price range of more than £30. It has a high customer rating and is located in the riverside area, near Café Rouge. It is not family friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a family-friendly restaurant which serves English food in the price range of more than £30. It has a high customer rating and is located in the riverside area, near Café Rouge."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves fast food in the price range of £20-25. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a family-friendly restaurant which serves fast food in the low price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the low price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the high price range. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the high price range. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the high price range. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the high price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the price range of less than £20. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the price range of less than £20. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the price range of less than £20. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the moderate price range. It is located in the city centre area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a pub which serves fast food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the moderate price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a family-friendly pub which serves fast food in the moderate price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves fast food in the price range of more than £30. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a pub which serves fast food in the price range of more than £30. It has a high customer rating and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a family-friendly pub which serves fast food in the price range of more than £30. It has a high customer rating and is located in the city centre area, near Café Sicilia."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a pub which serves fast food in the price range of more than £30. It has a high customer rating and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a family-friendly pub which serves fast food in the price range of more than £30. It has a high customer rating and is located in the riverside area, near Café Sicilia."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a pub which serves French food in the price range of £20-25. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It has a customer rating of 3 out of 5 and is located in the city centre area, near Café Sicilia."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a pub which serves French food in the price range of £20-25. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Sicilia. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It has a customer rating of 3 out of 5 and is located in the riverside area, near Café Sicilia."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It has a customer rating of 3 out of 5 and is located in the riverside area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the price range of £20-25. It has a high customer rating and is located in the city centre area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It has a high customer rating and is located in the city centre area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the price range of £20-25. It has a high customer rating and is located in the riverside area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the price range of £20-25. It has a high customer rating and is located in the riverside area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves French food in the low price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the low price range. It has a customer rating of 5 out of 5 and is located in the city centre area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the low price range. It has a customer rating of 5 out of 5 and is located in the city centre area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the low price range. It has a customer rating of 5 out of 5 and is located in the riverside area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the low price range. It has a customer rating of 5 out of 5 and is located in the riverside area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a family-friendly pub which serves French food in the high price range. It is located in the riverside area, near Raja Indian Cuisine."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the high price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the high price range. It has a customer rating of 3 out of 5 and is located in the city centre area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the high price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Crowne Plaza Hotel. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a family-friendly pub which serves French food in the high price range. It has a customer rating of 3 out of 5 and is located in the riverside area, near Crowne Plaza Hotel."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a pub which serves French food in the price range of less than £20. It has an average customer rating and is located in the city centre area, near Crowne Plaza Hotel. It is not family friendly."
