MR	output
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	"The Cricketers is a chinese restaurant in the city centre near All Bar One. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a chinese restaurant in the city centre near All Bar One. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	"The Cricketers is a chinese restaurant in the riverside area near All Bar One. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a chinese restaurant in the riverside area near All Bar One. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	"The Cricketers is a english restaurant in the city centre near All Bar One. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a english restaurant in the city centre near All Bar One. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	"The Cricketers is a english restaurant in the riverside area near All Bar One. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	"The Cricketers is a english restaurant in the riverside area near All Bar One. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It is family friendly and has a customer rating of 5 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It is family friendly and has a customer rating of 5 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It is not family friendly and has an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It is family friendly and has an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It is not family friendly and has an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It is family friendly and has an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a english restaurant in the city centre near Café Rouge. It is not children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a english restaurant in the city centre near Café Rouge. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a english restaurant in the riverside area near Café Rouge. It is not children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a english restaurant in the riverside area near Café Rouge. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a english restaurant in the city centre near Café Rouge. It is not children friendly and has an average customer rating and a high price range."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Cricketers is a english restaurant in the city centre near Café Rouge. It is children friendly and has an average customer rating and a high price range."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Cricketers is a english restaurant in the riverside area near Café Rouge. It is not children friendly and has an average customer rating and a high price range."
"name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a non family friendly english pub in the city centre near Raja Indian Cuisine with a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english pub in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a fast food pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a fast food pub in the city centre near Café Rouge. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a fast food pub in the city centre near Café Rouge. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a fast food pub in the riverside area near Café Rouge. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a fast food pub in the riverside area near Café Rouge. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a cheap fast food pub in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a cheap fast food pub in the city centre near Café Sicilia. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a cheap fast food restaurant in the city centre near Café Sicilia. It is family friendly and has a customer rating of 5 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a cheap fast food pub in the riverside area near Café Sicilia. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a cheap fast food restaurant in the riverside area near Café Sicilia. It is family friendly and has a customer rating of 5 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a cheap fast food pub in the city centre near Café Sicilia. It is not family friendly and has an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is family friendly and has an average customer rating and a cheap price range."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a cheap fast food pub in the riverside area near Café Sicilia. It is not family friendly and has an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is family friendly and has an average customer rating and a cheap price range."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It has a high price range and a customer rating of 1 out of 5. It is not children friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It has a high price range and a customer rating of 1 out of 5. It is not children friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is not children friendly and has a high price range and an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is children friendly and has a high price range and an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is not children friendly and has an average customer rating and a high price range."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is children friendly and has a high price range and an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 1 out of 5. It is not kids friendly."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food restaurant in the riverside area near Café Sicilia. It is not kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the riverside area near Café Sicilia. It is kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is not kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the city centre near Café Sicilia. It is kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Mill is a fast food restaurant in the riverside area near Café Sicilia. It is not kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Mill is a fast food pub in the kids friendly pub in the riverside area near Café Sicilia. It has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is children friendly and has an average customer rating and a high price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the city centre near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is not kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is not kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is not kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is not kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is kids friendly and has a moderate price range and a customer rating of 3 out of 5."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a english restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the city centre near Café Rouge. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	"The Mill is a english restaurant in the riverside area near Café Rouge. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Mill is a cheap fast food restaurant in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a cheap fast food pub in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a fast food pub in the kids friendly pub in the riverside area near Café Sicilia. It has a moderate price range and a customer rating of 3 out of 5."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a fast food pub in the city centre near Café Sicilia. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a fast food restaurant in the city centre near Café Sicilia. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a fast food pub in the riverside area near Café Sicilia. It is not children friendly and has a high customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a fast food pub in the riverside area near Café Sicilia. It is children friendly and has a high customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a french pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a french restaurant in the city centre near Café Sicilia. It is not kids friendly and has a customer rating of 3 out of 5 and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a french pub in the city centre near Café Sicilia. It is kids friendly and has a customer rating of 3 out of 5 and a price range of £20-25."
