MR	output
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers provides chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre near All Bar One. It has a high customer rating and is not kid friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside area near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside area near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It is family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a cheap english restaurant near Café Rouge in the riverside area. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a restaurant providing english food in the cheap price range. It is located in the riverside area near the Café Rouge. Its customer rating is 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It is not family-friendly and has an average customer rating.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It is family-friendly and has an average customer rating.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a cheap english restaurant near Café Rouge in the riverside area. It has an average customer rating and is not family-friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a cheap, family friendly restaurant located near Café Rouge in the riverside area. It has an average customer rating and serves english food.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a high priced english restaurant located in the city centre near Café Rouge. It is not child friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a children friendly english restaurant in the city centre near Café Rouge. It has a high price range and a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a high priced english restaurant near Café Rouge in the riverside area. It has a customer rating of 1 out of 5 and is not children friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a children friendly english restaurant in the riverside area near Café Rouge. It has a high price range and a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a high priced english restaurant located in the city centre near Café Rouge. It has an average customer rating and is not child friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a high priced english restaurant located in the city centre near Café Rouge. It is child friendly and has an average customer rating.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a high priced english restaurant near Café Rouge in the riverside area. It has an average customer rating and is not child friendly.
"name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a children friendly english pub near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a pub providing english food in the less than £20 price range. It is located in the city centre. It is not family-friendly. It is located near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family-friendly pub serving english food in the city centre near Raja Indian Cuisine. The price range is less than £20.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a pub providing english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family friendly pub serving english food in the riverside area near Raja Indian Cuisine. The price range is less than £20.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced english pub near Raja Indian Cuisine in the city centre. It is not kid friendly.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a moderately priced english pub near Raja Indian Cuisine in the city centre. It is kid friendly.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced english pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a kid friendly pub serving english food in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a children friendly pub serving english food in the riverside area near Raja Indian Cuisine. The price range is more than £30.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a kid friendly fast food pub near Raja Indian Cuisine in the riverside area with a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a fast food pub near Café Rouge in the city centre. It has a price range of £20-25 and has a high customer rating. It is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a kid friendly fast food pub near Café Rouge in the city centre. It has a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a fast food pub near Café Rouge in the riverside area. It has a price range of £20-25 and a high customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a kid friendly fast food pub near Café Rouge in the riverside area. It has a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a kid friendly fast food pub near Café Sicilia in the riverside area. It has a high customer rating and a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a cheap family friendly fast food pub near Raja Indian Cuisine in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap fast food pub located in the city centre near Café Sicilia. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap, family-friendly fast food pub with a customer rating of 5 out of 5. It is located in the city centre near Café Sicilia.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap fast food pub near Café Sicilia in the riverside area. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap family friendly fast food pub located near Café Sicilia in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap fast food pub located in the city centre near Café Sicilia. It is not family-friendly and has an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap, family-friendly fast food pub near Café Sicilia in the city centre.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap fast food pub near Café Sicilia in the riverside area. It is not family-friendly and has an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a cheap family friendly fast food pub near Café Sicilia in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a high priced fast food pub located in the city centre near Café Sicilia. It is not child friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a children friendly fast food pub near Café Sicilia in the city centre. It has a high price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a high priced fast food pub located near Café Sicilia in the riverside area. It has a customer rating of 1 out of 5 and is not children friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a children friendly fast food pub near Café Sicilia in the riverside area. It has a high price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a high priced fast food pub located in the city centre near Café Sicilia. It has an average customer rating and is not children friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a children friendly fast food pub near Café Sicilia in the city centre. It has a high price range and an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a high priced fast food pub near Café Sicilia in the riverside area. It has an average customer rating and is not children friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a high priced family friendly fast food pub located near Café Sicilia in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a non family-friendly fast food pub near Café Sicilia in the city centre. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family-friendly fast food pub near Café Sicilia in the city centre. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a fast food pub near Café Sicilia in the riverside area. It has a price range of less than £20 and has a low customer rating. It is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a family friendly fast food pub near Café Sicilia in the riverside area. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a moderately priced fast food pub located in the city centre near Café Sicilia. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a kid friendly fast food pub near Café Sicilia in the city centre. It has a moderate price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a moderately priced fast food pub near Café Sicilia in the riverside area. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced, family friendly fast food pub near Café Sicilia in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a moderately priced fast food pub located in the city centre near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced, family-friendly fast food pub located near Café Sicilia in the city centre.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Mill is a moderately priced fast food pub near Café Sicilia in the riverside area. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced, family friendly fast food pub near Café Sicilia in the riverside area.
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a children friendly english restaurant near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is an english restaurant near Café Rouge in the riverside area. It is children friendly and has a high price range and an average customer rating.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a cheap english restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family-friendly english restaurant in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a restaurant providing english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine. It is not family-friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family friendly restaurant that serves english food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a restaurant providing english food in the less than £20 price range. It is located in the city centre near Café Rouge. It has a low customer rating and is not family-friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a family-friendly english restaurant in the city centre near Café Rouge. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a restaurant providing english food in the less than £20 price range. It is located in the riverside area. It is near Café Rouge. Its customer rating is low.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a low-priced restaurant that serves english food. It is family friendly and has a low customer rating. It is located in the riverside area near the Café Rouge.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced english restaurant near Raja Indian Cuisine in the city centre. It is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a moderately priced english restaurant near Raja Indian Cuisine in the city centre. It is kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a moderately priced english restaurant near Raja Indian Cuisine in the riverside area. It is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a moderately priced, kid friendly english restaurant near Raja Indian Cuisine in the riverside area.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced english restaurant located near Café Rouge in the city centre. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a moderately priced english restaurant located near Café Rouge in the city centre. It has a customer rating of 1 out of 5 and is kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced english restaurant near Café Rouge in the riverside area. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is an english restaurant with a moderate price range. It is located in the riverside area near Café Rouge. It is kid friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced english restaurant near Café Rouge in the city centre. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a moderately priced english restaurant located in the city centre near Café Rouge. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a moderately priced english restaurant near Café Rouge in the riverside area. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a moderately priced english restaurant located near Café Rouge in the riverside area. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a children friendly restaurant that serves english food in the more than £30 price range. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	The Mill is a highly rated english restaurant located in the city centre near Café Rouge. It has a price range of more than £30 and is not child friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a child friendly english restaurant located near Café Rouge in the city centre. It has a high customer rating and a price range of more than £30.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a restaurant providing english food in the more than £30 price range. It is located in the riverside area. It is near Café Rouge. Its customer rating is high.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a restaurant providing english food in the more than £30 price range. It is located in the riverside. It is near Café Rouge. Its customer rating is high.
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a kid friendly fast food restaurant in the riverside area near Raja Indian Cuisine with a price range of £20-25.
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a cheap family friendly fast food restaurant near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap family friendly fast food pub near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a high priced fast food pub located in the city centre near Raja Indian Cuisine. It is not child friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a high priced fast food pub near Raja Indian Cuisine in the riverside area. It is not children friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly fast food pub near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a fast food pub near Raja Indian Cuisine in the city centre. It has a price range of less than £20 and is not family-friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family-friendly fast food pub in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a cheap fast food pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family friendly fast food pub near Raja Indian Cuisine in the riverside area. The price range is less than £20.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced fast food pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced, kid friendly fast food pub located in the city centre near Raja Indian Cuisine.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced fast food pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced, kid friendly fast food pub near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a moderately priced, family friendly fast food pub near Café Sicilia in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly fast food pub near Raja Indian Cuisine in the riverside area with a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a fast food pub located in the city centre near Café Sicilia. It has a high customer rating and a price range of more than £30. It is not children friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a children friendly fast food pub near Café Sicilia in the city centre. It has a high customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a fast food pub near Café Sicilia in the riverside area. It has a high customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a children friendly fast food pub near Café Sicilia in the riverside area. It has a high customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a french pub near Raja Indian Cuisine in the riverside area. It has a price range of £20-25 and is kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a pub serving french food in the £20-25 price range. It is located in the city centre near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a family-friendly french restaurant located near Café Sicilia in the city centre. It has a customer rating of 3 out of 5 and a price range of £20-25.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a french pub with a price range of £20-25. It is located in the riverside area near Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a family friendly french pub near Café Sicilia in the riverside area. It has a customer rating of 3 out of 5 and a price range of £20-25.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 3 out of 5 and a price range of £20-25.
