MR	output
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]"	This restaurant is called The Cricketers and is located in the city centre near All Bar One. It is kids friendly and has a customer rating of 3 out of 5. It serves Chinese food.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	In the riverside area near All Bar One is a moderately priced restaurant called The Cricketers. It is not kid friendly.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	Riverside restaurant The Cricketers is a kid friendly restaurant with a moderate price range and a customer rating of 3 out of 5. It is located near All Bar One.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	High rated Chinese restaurant The Cricketers is located in the city centre near All Bar One. It is not children friendly.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	There is a children friendly restaurant named The Cricketers with a high customer rating in the city centre near All Bar One with a price range of more than £30.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is a high rated restaurant in the riverside area near All Bar One. It is not children friendly and the price range is more than £30.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	Children friendly The Cricketers restaurant is located in the riverside area near All Bar One. It has a high customer rating and a price range of more than £30.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	Near All Bar One is a restaurant called The Cricketers which serves English food and has a high customer rating. It is not kid friendly and has a price range of £20-25.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	This restaurant is located in the city centre near the All Bar One.  It is called The Cricketers and is kid friendly.  It has a high customer rating and a price range of £20-25.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	Coffee shop The Cricketers is a restaurant providing English food in the £20-25 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a restaurant providing English food in the £20-25 price range. It is located in the riverside. It is near All Bar One.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	An English restaurant named The Cricketers is located in the city centre near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	A cheap English restaurant in the city centre is The Cricketers. It is family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	The Cricketers is a cheap English restaurant located in riverside near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	At the riverside there is a cheap restaurant called The Cricketers that is family friendly and serves English food. It is located near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a restaurant that serves English food and is located in the city centre near Café Rouge. It has an average customer rating and is not family-friendly.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	This restaurant is called The Cricketers and is family-friendly. It is located in the city centre area and has an average customer rating. It is located near Café Rouge and has a cheap price range.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located in the riverside area near Café Rouge, The Cricketers is a restaurant that serves English food. It is not family-friendly and has an average customer rating."
"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a restaurant that serves English food and is family friendly. It is located in the riverside area near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	High priced English restaurant The Cricketers is located in the city centre near Café Rouge. It is not children friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	There is a children friendly restaurant named The Cricketers with a high price range and a customer rating of 1 out of 5. It is located in the city centre near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	There is a high priced restaurant The Cricketers located in the riverside area near Café Rouge. It is not children friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	Riverside has a children friendly restaurant named The Cricketers with a high price range and a customer rating of 1 out of 5. It is located near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]"	The Cricketers is a high priced restaurant in the city centre that serves English food. It is not children friendly and is located near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Cricketers is a children friendly restaurant with an average customer rating in the high price range and is located in the city centre near Café Rouge.
"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]"	There is a high priced restaurant The Cricketers located in the riverside area near Café Rouge. It is not children friendly and has an average customer rating.
"name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Riverside has a children friendly pub near Raja Indian Cuisine called The Mill which serves English food and has a high price range.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a pub that serves English food for less than £20. It is located in the city centre near Raja Indian Cuisine and is not family-friendly.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a pub that serves English food for less than £20. It is family-friendly and located in the city centre near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Serving English food in the riverside area is a pub called The Mill. It is not family-friendly and is located near Raja Indian Cuisine. It has a price range of less than £20.
"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a family friendly pub called The Mill which serves English food for less than £20.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	A pub named The Mill is located in the city centre near Raja Indian Cuisine. It serves English food and is moderately priced. It is not kid friendly.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"For a moderate priced English pub near Raja Indian Cuisine in the city centre, try The Mill. It is kid friendly."
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Serving English food in the riverside area is a moderately priced pub named The Mill. It is not kid friendly and is located near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a kid friendly pub called The Mill which serves English food at a moderate price.
"name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the riverside area, The Mill is a children friendly pub that serves English food and has a price range of more than £30."
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Near Raja Indian Cuisine in the riverside area is a kid friendly pub called The Mill which serves Fast food and has a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	There is a pub called The Mill that serves Fast food in the £20-25 price range with a high customer rating in the city centre near Café Rouge and is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	The Mill is a pub that serves Fast food in the £20-25 price range. It is located in the city centre near Café Rouge. It is kid friendly and has a high customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	Near Café Rouge in the riverside area is a pub called The Mill. It serves Fast food and has a high customer rating. It is not kid friendly and has a price range of £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	This pub is located near Café Rouge in the riverside area.  It is called The Mill and is kid friendly.  It serves Fast food and has a high customer rating.  Prices range from £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	This pub is located near Café Sicilia in the riverside area.  It is called The Mill and is kid friendly.  It serves Fast food and has a high customer rating.  Prices range from £20-25.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a cheap family friendly pub serving Fast food in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap pub that serves Fast food. It is located in the city centre near Café Sicilia. It is not family-friendly and has a customer rating of 5 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	Cheap Fast food is served at The Mill pub in the city centre near Café Sicilia. It is family-friendly and has a customer rating of 5 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	This pub is located in the riverside area near Café Sicilia and is called The Mill. It serves Fast food and has a customer rating of 5 out of 5. It is cheap and not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	Cheap Fast food is served at The Mill pub in the riverside area near Café Sicilia. It is family friendly and has a customer rating of 5 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a cheap pub that serves Fast food. It is located in the city centre near Café Sicilia. It has an average customer rating and is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	A cheap Fast food pub near Café Sicilia in the city centre is The Mill. It is family-friendly and has an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	On the riverside near Café Sicilia is a pub called The Mill. It serves Fast food and has an average customer rating. It is not family-friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	Cheap Fast food is served at The Mill pub in the riverside area near Café Sicilia. It is family friendly and has an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a pub that serves Fast food in the high price range and is located in the city centre near Café Sicilia. It is not children friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	High priced Fast food pub The Mill is located in the city centre near Café Sicilia. It is children friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	On the riverside near Café Sicilia is a pub called The Mill. It serves Fast food and is not children friendly. It has a high price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a pub that serves Fast food and is children friendly. It is in the high price range and has a customer rating of 1 out of 5. It is located in the riverside area near Café Sicilia.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a pub that serves Fast food in the high price range with an average customer rating in the city centre near Café Sicilia. It is not children friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"Situated in the city centre near Café Sicilia, The Mill is a high priced pub that serves Fast food. It is children friendly and has an average customer rating."
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]"	On the riverside near Café Sicilia is a pub called The Mill. It serves Fast food and is not children friendly. It has a high price range and an average customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a pub that serves Fast food and is children friendly. It is in the high price range and has an average customer rating. It is located in the riverside area near Café Sicilia.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Mill is a pub that serves Fast food for less than £20. It is located in the city centre near Café Sicilia. It is not family-friendly and has a low customer rating.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]"	"Although it has a low customer rating, The Mill is a family-friendly pub serving Fast food for less than £20. It is located in the city centre near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]"	In the riverside area near Café Sicilia is a pub called The Mill. It serves Fast food and has a low customer rating. It is not family-friendly and has a price range of less than £20.
"name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"Although it has a low customer rating, The Mill is a family friendly pub serving Fast food in the riverside area near Café Sicilia."
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	A Fast food pub named The Mill is located in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 1 out of 5. It is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	Moderately priced Fast food pub The Mill is located in the city centre near Café Sicilia. It is kid friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	Café Sicilia is a pub called The Mill that serves Fast food and is not kid friendly. It has a moderate price range and a customer rating of 1 out of 5. It is located in the riverside area.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a pub that serves Fast food and is kid friendly. It is located in the riverside area near Café Sicilia. It has a moderate price range and a customer rating of 1 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	A Fast food pub named The Mill is located in the city centre near Café Sicilia. It has a moderate price range and a customer rating of 3 out of 5. It is not kid friendly.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced pub that serves Fast food. It is located in the city centre near Café Sicilia. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	Moderately priced Fast food pub The Mill is located in riverside near Café Sicilia. It is not kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Mill is a moderately priced pub that serves Fast food. It is located in the riverside area near Café Sicilia. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	If you are looking for a children friendly restaurant in the riverside area then try The Mill. It is near Raja Indian Cuisine and is in the high price range.
"name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]"	"Located in the riverside area near Café Rouge, The Mill is a children friendly restaurant with a high price range."
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	English restaurant The Mill is located in the city centre near Raja Indian Cuisine. It is not family-friendly and is in the less than £20 price range.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family-friendly restaurant that serves English food for less than £20. It is located in the city centre near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Mill is a restaurant providing English food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a family friendly restaurant that serves English food for less than £20. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]"	An English restaurant named The Mill is located in the city centre near Café Rouge. It is not family-friendly and has a price range of less than £20.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]"	A family-friendly restaurant named The Mill is located in the city centre near Café Rouge. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]"	There is a cheap restaurant The Mill located near Café Rouge that provides English food. It is not family-friendly and has a low customer rating.
"name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]"	Next to Café Rouge is a family friendly restaurant called The Mill. It has a low customer rating and a price range of less than £20.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	A English restaurant named The Mill is located in the city centre near Raja Indian Cuisine. It is not kid friendly and is moderately priced.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Moderately priced English restaurant The Mill is located in the city centre near Raja Indian Cuisine. It is kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a moderately priced restaurant called The Mill. It is not kid friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Mill is a moderately priced restaurant that serves English food and is kid friendly. It is located in the riverside area near Raja Indian Cuisine.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	There is a moderately priced restaurant The Mill located in the city centre that provides English food Its customer rating is 1 out of 5. It is not kids friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	There is a moderate priced restaurant The Mill located in the city centre near Café Rouge that is kid friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	There is a moderately priced restaurant The Mill located in the riverside area near Café Rouge. It is not kids friendly and has a customer rating of 1 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a restaurant providing English food in the moderate price range. It is located in the riverside. It is near Café Rouge.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]"	English restaurant The Mill is located in the city centre near Café Rouge. It is not kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]"	There is a moderate priced restaurant The Mill located in the city centre near Café Rouge. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]"	"Located in the riverside area near Café Rouge, The Mill is a restaurant that serves English food. It is not kid friendly."
"name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]"	On the riverside near Café Rouge is a kid friendly restaurant called The Mill. It has a customer rating of 3 out of 5.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	By the riverside and near Raja Indian Cuisine is a child friendly restaurant called The Mill. It serves English food.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]"	Café Rouge is a high rated English restaurant called The Mill with a price range of more than £30 and is not children friendly.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]"	Located in the city centre near Café Rouge is a high rated restaurant called The Mill. It is children friendly and has a price range of more than £30.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]"	The Mill is a high rated restaurant in the riverside area near Café Rouge. It is not children friendly and the price range is more than £30.
"name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]"	The Mill is a children friendly restaurant with a high customer rating and a price range of more than £30. It is located in the riverside area near Café Rouge.
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Situated in the riverside area near Raja Indian Cuisine, The Mill is a kid friendly restaurant with a price range of £20-25."
"name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Cheap Fast food in a family friendly restaurant called The Mill in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Children friendly pub The Phoenix serves cheap Fast food near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Fast food pub The Phoenix is located in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food in the high price range and is children friendly. It is located in the city centre near Raja Indian Cuisine.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food at a high price range. It is located in the riverside area near Raja Indian Cuisine. It is not children friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food and is located near Raja Indian Cuisine in the riverside area. It is children friendly and has a high price range.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food for less than £20. It is located in the city centre near Raja Indian Cuisine and is not family-friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food for less than £20. It is family-friendly and located in the city centre near Raja Indian Cuisine.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a pub that serves Fast food for less than £20. It is not family-friendly and is located near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family friendly pub that serves Fast food for less than £20. It is located in the riverside area near Raja Indian Cuisine.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	A pub named The Phoenix is located in the city centre near Raja Indian Cuisine. It serves Fast food and is moderately priced. It is not kid friendly.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"For a moderate priced Fast food pub near Raja Indian Cuisine in the city centre, try The Phoenix. It is kid friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the riverside area, The Phoenix is a moderately priced pub serving Fast food. It is not kid friendly."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	On the riverside near Raja Indian Cuisine is a kids friendly pub called The Phoenix which serves Fast food at a moderate price.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a pub that serves Fast food and is kid friendly. It is located in the riverside area near Café Sicilia. It has a moderate price range and a customer rating of 3 out of 5.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the riverside area, The Phoenix is a children friendly pub that serves Fast food and has a price range of more than £30."
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]"	This pub is not children friendly and has a high customer rating.  It is called The Phoenix and is near Café Sicilia in the city centre.  It serves Fast food and has a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]"	Child friendly The Phoenix is a pub that serves Fast food and is located in the city centre near Café Sicilia. It has a high customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]"	In the riverside area near Café Sicilia is a pub called The Phoenix. It serves Fast food and has a high customer rating. It is not children friendly and has a price range of more than £30.
"name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a children friendly pub with a high customer rating and a price range of more than £30. It is located in the riverside area near Café Sicilia.
