name[Blue Spice], eatType[coffee shop], area[city centre]	In the city centre is a coffee shop called Blue Spice.
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is an restaurant with a customer rating the price range is £20-25 and is kids friendly it near All Bar One.
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is an restaurant located in riverside near All Bar One it is not child friendly it has a high customer rating and has a price range of £20-25.
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is an restaurant with a customer rating of 5 out of 5 it is family friendly it is near All Bar One and has a price range of £20-25.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant near Café Rouge in the city centre it is not family-friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it is family friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant near Café Rouge in riverside it is not family-friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge it is family friendly and has a customer rating of 5 out of 5.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it has an average customer rating and is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in the city centre near Café Rouge it is family friendly and has a customer rating of average.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge it has an average customer rating and is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap English restaurant in riverside near Café Rouge it is family friendly and has a customer rating of average.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in the city centre with a high price range, a customer rating of 1 out of 5 and is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in the city centre it is children friendly 1 out of 5 and has a price range.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in riverside with a high price range, a customer rating of 1 out of 5 and is not child friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in riverside it is children friendly, has a 1 out of 5 and has a price range.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in the city centre with an average customer rating and has a high price range it is not family-friendly.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is an restaurant in the city centre near Café Rouge it is family friendly, has a customer rating and is in the price range.
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is an restaurant near Café Rouge in riverside it has a high price range customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a pub that serves English food in the less than £20 is not family-friendly it near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub in the city centre near Raja Indian Cuisine it is family friendly and has a price range of less than £20.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a pub that serves English food in the less than £20 it is not family-friendly it is near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub in riverside near Raja Indian Cuisine it is family friendly and has a price range of less than £20.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a pub that serves English food in the moderate price range it is not kid friendly it near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub near Raja Indian Cuisine in the city centre it is kid friendly and has a moderate price range.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a pub that serves English food in the moderate price range it is not kid friendly and is located in the riverside area near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub near Raja Indian Cuisine in riverside it is kid friendly and has a moderate price range.
name[The Mill], eatType[pub], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an pub in riverside near Raja Indian Cuisine it is children friendly and has a price range of more than £30.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a Fast food pub that is kid friendly and has a price range of £20-25 near Raja Indian Cuisine in riverside.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is a Fast food pub near Café Rouge in the city centre it has a high customer rating, has a price range of £20-25 and is not kids friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is a Fast food pub near Café Rouge in the city centre it is child friendly it has a high customer rating and has a price range of £20-25.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is a Fast food pub near Café Rouge in riverside with a high customer rating, a price range of £20-25 and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is a Fast food pub near Café Rouge in riverside it is child friendly has a high customer rating and has a price range of £20-25.
name[The Mill], eatType[pub], food[Fast food], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside it is child friendly has a high customer rating and has a price range of £20-25.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a cheap Fast food pub is family friendly it is near Raja Indian Cuisine.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub near Café Sicilia in the city centre it is not family-friendly and has a customer rating of 5 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub near Café Sicilia in the city centre it is family-friendly and has a customer rating of 5 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub near Café Sicilia in riverside it is not family-friendly and has a customer rating of 5 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub family friendly and has a customer rating of 5 out of 5 it is near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub near Café Sicilia in the city centre it is not family-friendly and has an average customer rating.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub in the city centre near Café Sicilia it is family friendly and has a customer rating of average.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a cheap Fast food pub near Café Sicilia in riverside it is not family-friendly and has an average customer rating.
name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a cheap Fast food pub family friendly and has a customer rating it is near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre with a high price range, a customer rating of 1 out of 5 and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it is children friendly 1 out of 5 and has a price range.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside with a high price range, a customer rating of 1 out of 5 and is not child friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside is children friendly has a high price range and a customer rating of 1 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it has a high price range customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it is family-friendly and price range.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside it has a high price range customer rating and is not family-friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside is children friendly and has a customer rating of average.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a pub that serves Fast food for less than £20 it is not family-friendly and has a low customer rating it near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it is family-friendly and has a price range of less than £20.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the riverside area it has a price range of less than £20 it is not family-friendly and has a low customer rating.
name[The Mill], eatType[pub], food[Fast food], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub that is family friendly and has a price range of less than £20 it has a low customer rating it is near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a pub that serves Fast food at a moderate price range it is not kid friendly and has a customer rating of 1 out of 5 it near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it has a moderate price range with a customer rating of 1 out of 5 and is kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a pub that serves Fast food at a moderate price range it is not kid friendly and has a customer rating of 1 out of 5 it is near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside is kid friendly, has a moderate price range and a customer rating of 1 out of 5.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Mill is a pub that serves Fast food at a moderate price range it is not kid friendly and has a customer rating of 3 out of 5 it near Café Sicilia.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in the city centre it has a moderate price range with a customer rating of 3 out of 5 and is kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside it has a moderate price range and is not kid friendly.
name[The Mill], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Mill is a Fast food pub near Café Sicilia in riverside is kid friendly and has a moderate price range it has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an restaurant near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Mill], eatType[restaurant], food[English], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant in riverside near Café Rouge is a child friendly high price range and customer rating.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an restaurant in the city centre near Raja Indian Cuisine it is not family-friendly and has a price range of less than £20.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an restaurant in the city centre near Raja Indian Cuisine it is family friendly and has a price range of less than £20.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is an restaurant in riverside near Raja Indian Cuisine it is not family-friendly and has a price range of less than £20.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an restaurant in riverside near Raja Indian Cuisine is family friendly and has a price range of less than £20.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant near Café Rouge in the city centre with a low customer rating and a price range of less than £20 it is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant with a low customer rating the price range is less than £20 is family friendly it near Café Rouge.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant near Café Rouge in riverside with a low customer rating and a price range of less than £20 it is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant with a low customer rating the price range is less than £20 it is family friendly it is near Café Rouge.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a moderately priced restaurant in the city centre near Raja Indian Cuisine it serves English food and is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced restaurant in the city centre near Raja Indian Cuisine it is family friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Mill is a moderately priced restaurant in riverside near Raja Indian Cuisine that serves English food and is not family-friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a moderately priced restaurant in riverside near Raja Indian Cuisine it serves English food and is family friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant near Café Rouge in the city centre with a moderate price range and a customer rating of 1 out of 5 it is not kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant near Café Rouge in the city centre it is kid friendly, has a 1 out of 5 and has a price range.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is a moderately priced restaurant that serves English food near Café Rouge it is not kid friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is a moderately priced restaurant that serves English food near Café Rouge it is family friendly and has a customer rating of 1 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant near Café Rouge in the city centre it has a moderate price range and a customer rating of 3 out of 5 it is not kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant near Café Rouge in the city centre it is kid friendly, has a customer rating of 3 out of 5 and is.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant near Café Rouge in riverside it has a moderate price range with a customer rating of 3 out of 5 and is not kid friendly.
name[The Mill], eatType[restaurant], food[English], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant near Café Rouge in riverside is a kid friendly and has a moderate price range it has a customer rating of 3 out of 5.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is an restaurant in riverside near Raja Indian Cuisine it is children friendly and has a price range of more than £30.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Rouge]	The Mill is a restaurant that serves English food for more than £30 it has a high customer rating it is not child friendly it near Café Rouge.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant with a customer rating the price range is more than £30 and is child friendly it near Café Rouge.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Rouge]	The Mill is an restaurant with a customer rating the price range is more than £30 it is not kid friendly it is near Café Rouge.
name[The Mill], eatType[restaurant], food[English], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Rouge]	The Mill is an restaurant with a customer rating of 5 out of 5 it is children friendly and the price range is more than £30 it near Café Rouge.
name[The Mill], eatType[restaurant], food[Fast food], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a Fast food restaurant in riverside near Raja Indian Cuisine it is family friendly and has a price range of £20-25.
name[The Mill], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Mill is a cheap Fast food restaurant near Raja Indian Cuisine in riverside is family friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap Fast food pub is family friendly it is near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in the city centre it has a high price range and is not child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in the city centre it is children friendly and has a high price range.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in riverside with a high price range and is not child friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a pub that serves Fast food for less than £20 is not family-friendly it near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub is family friendly, has a price range of less than £20 and is near Raja Indian Cuisine in the city centre.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a pub that serves Fast food for less than £20 it is not family-friendly it is near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family friendly pub near Raja Indian Cuisine in riverside that serves Fast food for less than £20.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a pub that serves Fast food at a moderate price range it is not family-friendly it near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in the city centre it has a moderate price range and is family friendly.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a pub that serves Fast food at a moderate price range it is not kid friendly and is located in the riverside area near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub near Raja Indian Cuisine in riverside it is kid friendly and has a moderate price range.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a Fast food pub near Café Sicilia in riverside is kid friendly and has a moderate price range it has a customer rating of 3 out of 5.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food pub that is family friendly and the price range is more than £30 it near Raja Indian Cuisine.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Café Sicilia]	The Phoenix is a pub that serves Fast food at more than £30 it near Café Sicilia it is not child friendly and has a high customer rating.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a pub that serves Fast food at a price range of more than £30 it is children friendly with a customer rating it near Café Sicilia.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Café Sicilia]	The Phoenix is a pub that serves Fast food at more than £30 it is not child friendly and has a high customer rating it is near Café Sicilia.
name[The Phoenix], eatType[pub], food[Fast food], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a family friendly pub near Café Sicilia in the riverside area that serves Fast food for more than £30 and customer rating.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a French pub near Raja Indian Cuisine in riverside it is kid friendly and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Phoenix is a French pub near Café Sicilia in the city centre it has a customer rating of 3 out of 5, has a price range of £20-25 and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a French pub near Café Sicilia in the city centre it is child friendly it and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Phoenix is a French pub near Café Sicilia in riverside it is not child friendly has a customer rating of 3 out of 5 and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a French pub near Café Sicilia in riverside it is child friendly has a customer rating of 3 out of 5 and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is child friendly has a customer rating of 3 out of 5 and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a high customer rating prices range it is not kids friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is child friendly it has a high customer rating and prices range.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside with a price range of £20-25 and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is child friendly has a high customer rating and has a price range of £20-25.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap French pub near Raja Indian Cuisine in riverside is family friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap French pub near Crowne Plaza Hotel in the city centre it is not family-friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap French pub near Crowne Plaza Hotel in the city centre it is family-friendly and has a customer rating of 5 out of 5.
