_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,natur1,natur2,natur3,natur4,natur5,dupl_ref1,dupl_ref2,dupl_ref3,dupl_ref4,dupl_ref5,mr,mr_id,natur1_gold,natur2_gold,natur3_gold,natur4_gold,natur5_gold,ref1,ref2,ref3,ref4,ref5,sys1,sys2,sys3,sys4,sys5
1468883184,11/28/2017 11:28:57,3091319788,11/28/2017 11:28:45,False,instagc,1.0,19517813,GBR,A3,Barnsley,213.78.67.210,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",427,,,,,,"The Vaults, which is located in the city centre near Raja Indian Cuisine, is a low-priced pub serving French food. It is family-friendly.",Name The Vaults in the city centre area at a price range of less than £20 it is a family friendly pub near the Raja Indian Cuisine serving French food.,The Vaults is a family-friendly pub that serves french food for less than £20. It is located in the city centre near Raja Indian Cuisine.,The Vaults is a family-friendly pub serving French food with a price range less than £20 it is located in the city centre near Raja Indian Cuisine.,The Vaults is a family-friendly french pub in the city centre near Raja Indian Cuisine with a price range less than £20.,forge1,tr2,tnt2,sheff1,tgen
1468883184,11/28/2017 12:36:05,3091429456,11/28/2017 12:33:04,False,neodev,1.0,12115558,USA,OH,Macedonia,104.230.115.153,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",427,,,,,,"The Vaults, which is located in the city centre near Raja Indian Cuisine, is a low-priced pub serving French food. It is family-friendly.",Name The Vaults in the city centre area at a price range of less than £20 it is a family friendly pub near the Raja Indian Cuisine serving French food.,The Vaults is a family-friendly pub that serves french food for less than £20. It is located in the city centre near Raja Indian Cuisine.,The Vaults is a family-friendly pub serving French food with a price range less than £20 it is located in the city centre near Raja Indian Cuisine.,The Vaults is a family-friendly french pub in the city centre near Raja Indian Cuisine with a price range less than £20.,forge1,tr2,tnt2,sheff1,tgen
1468883185,11/28/2017 23:48:43,3093280752,11/28/2017 23:47:23,False,instagc,1.0,33708599,USA,TX,,107.77.218.204,95,90,97,90,99,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",428,,,,,,The Vaults is a French pub with a price range of less than £20. It is located in riverside near Raja Indian Cuisine and is not family-friendly.,"The Vaults, which does not welcome children, is a cheap pub serving French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It has a price range of less than £20 and is not family-friendly.,"The Vaults pub is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.",The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20.,nle,forge1,slug,forge3,gong
1468883185,11/29/2017 01:43:22,3093596837,11/29/2017 01:42:03,False,gifthunterclub,1.0,44054204,USA,GA,Atlanta,104.129.18.18,50,30,40,40,40,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",428,,,,,,The Vaults is a French pub with a price range of less than £20. It is located in riverside near Raja Indian Cuisine and is not family-friendly.,"The Vaults, which does not welcome children, is a cheap pub serving French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It has a price range of less than £20 and is not family-friendly.,"The Vaults pub is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.",The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20.,nle,forge1,slug,forge3,gong
1468883185,11/29/2017 01:45:45,3093602455,11/29/2017 01:44:26,False,clixsense,1.0,13121046,CAN,QC,Trois-rivières,24.122.109.208,100,100,90,90,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",428,,,,,,The Vaults is a French pub with a price range of less than £20. It is located in riverside near Raja Indian Cuisine and is not family-friendly.,"The Vaults, which does not welcome children, is a cheap pub serving French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.",The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It has a price range of less than £20 and is not family-friendly.,"The Vaults pub is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.",The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20.,nle,forge1,slug,forge3,gong
1468883186,11/29/2017 13:56:43,3095089822,11/29/2017 13:55:56,False,neodev,1.0,43698706,USA,WA,Seattle,216.244.82.210,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",429,,,,,,The Vaults is a pub serving French food on the riverside near Raja Indian Cuisine. It's children friendly and has a price range of less than £20.,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20.,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a family friendly pub that serves french food for less than £20. It is located in the riverside area near Raja Indian Cuisine.,The Vaults is a family friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.,tr2,gong,zhang,tnt2,tnt1
1468883186,11/29/2017 15:14:32,3095350335,11/29/2017 15:13:47,False,bitcoinget,1.0,43942797,USA,NY,New York,162.243.16.215,100,85,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",429,,,,,,The Vaults is a pub serving French food on the riverside near Raja Indian Cuisine. It's children friendly and has a price range of less than £20.,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20.,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a family friendly pub that serves french food for less than £20. It is located in the riverside area near Raja Indian Cuisine.,The Vaults is a family friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.,tr2,gong,zhang,tnt2,tnt1
1468883186,11/29/2017 19:02:53,3096012600,11/29/2017 19:01:29,False,prodege,1.0,37804664,GBR,D3,Swadlincote,5.65.165.119,95,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",429,,,,,,The Vaults is a pub serving French food on the riverside near Raja Indian Cuisine. It's children friendly and has a price range of less than £20.,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20.,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a family friendly pub that serves french food for less than £20. It is located in the riverside area near Raja Indian Cuisine.,The Vaults is a family friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of less than £20.,tr2,gong,zhang,tnt2,tnt1
1468883187,11/28/2017 17:54:57,3092301189,11/28/2017 17:54:15,False,elite,1.0,44075504,USA,CA,San Jose,173.245.66.250,3123,22,131,231,31231,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",430,,,,,,The Vaults is a moderately priced French pub located in city centre near Raja Indian Cuisine. It is not family-friendly ,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine it is not kid friendly.,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.,The Vaults is a pub that features French food in the city centre near Raja Indian Cuisine . It offer moderate price items and is not kid friendly .,The Vaults is a French pub located near Raja Indian Cuisine in the city centre with a moderate price range and is not kid friendly.,dangnt,sheff1,harv,adapt,nle
1468883187,11/28/2017 18:19:10,3092348100,11/28/2017 18:18:28,False,instagc,1.0,20328071,USA,MO,Sikeston,104.15.136.25,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",430,,,,,,The Vaults is a moderately priced French pub located in city centre near Raja Indian Cuisine. It is not family-friendly ,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine it is not kid friendly.,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.,The Vaults is a pub that features French food in the city centre near Raja Indian Cuisine . It offer moderate price items and is not kid friendly .,The Vaults is a French pub located near Raja Indian Cuisine in the city centre with a moderate price range and is not kid friendly.,dangnt,sheff1,harv,adapt,nle
1468883187,11/28/2017 19:25:04,3092524268,11/28/2017 19:23:25,False,bitcoinget,1.0,43942797,USA,NY,New York,192.241.246.160,100,95,100,95,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",430,,,,,,The Vaults is a moderately priced French pub located in city centre near Raja Indian Cuisine. It is not family-friendly ,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine it is not kid friendly.,The Vaults is a moderately priced French pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.,The Vaults is a pub that features French food in the city centre near Raja Indian Cuisine . It offer moderate price items and is not kid friendly .,The Vaults is a French pub located near Raja Indian Cuisine in the city centre with a moderate price range and is not kid friendly.,dangnt,sheff1,harv,adapt,nle
1468883188,11/28/2017 23:41:41,3093260298,11/28/2017 23:37:48,False,instagc,1.0,33708599,USA,TX,,107.77.218.204,100,95,93,98,99,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",431,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the city centre. It is kid friendly.,If you are looking for a kid friendly pub that serves French food in the city centre near Raja Indian Cuisine is The Vaults. It is moderately priced.,There is a moderate French pub named The Vaults that is family friendly in city centre by Raja Indian Cuisine.,The Vaults is a kid friendly pub serving French food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,The Vaults is a French style pub in the city centre near Raja Indian Cuisine . It has a moderate price range and a family - friendly environment . You can bring your kids .,tgen,zhaw2,tr2,slug,adapt
1468883188,11/29/2017 01:41:02,3093591182,11/29/2017 01:40:12,False,gifthunterclub,1.0,44054204,USA,GA,Atlanta,104.129.18.18,50,40,50,40,40,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",431,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the city centre. It is kid friendly.,If you are looking for a kid friendly pub that serves French food in the city centre near Raja Indian Cuisine is The Vaults. It is moderately priced.,There is a moderate French pub named The Vaults that is family friendly in city centre by Raja Indian Cuisine.,The Vaults is a kid friendly pub serving French food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,The Vaults is a French style pub in the city centre near Raja Indian Cuisine . It has a moderate price range and a family - friendly environment . You can bring your kids .,tgen,zhaw2,tr2,slug,adapt
1468883188,11/29/2017 01:44:24,3093599390,11/29/2017 01:41:37,False,clixsense,1.0,13121046,CAN,QC,Trois-rivières,24.122.109.208,100,90,90,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",431,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the city centre. It is kid friendly.,If you are looking for a kid friendly pub that serves French food in the city centre near Raja Indian Cuisine is The Vaults. It is moderately priced.,There is a moderate French pub named The Vaults that is family friendly in city centre by Raja Indian Cuisine.,The Vaults is a kid friendly pub serving French food in the moderate price range. It is located in the city centre near Raja Indian Cuisine.,The Vaults is a French style pub in the city centre near Raja Indian Cuisine . It has a moderate price range and a family - friendly environment . You can bring your kids .,tgen,zhaw2,tr2,slug,adapt
1468883189,11/29/2017 05:23:43,3094089976,11/29/2017 05:22:33,False,prodege,1.0,26643631,CAN,ON,Kingston,108.170.162.246,100,100,100,90,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",432,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in riverside. It is not kid friendly.,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.,The Vaults is a pub near Raja Indian Cuisine that serves French food. It is not family-friendly and is in the riverside area.,The Vaults is a moderately priced pub located in the riverside. It provides French food. It is not kids friendly and is located near Raja Indian Cuisine.,The Vaults is a moderately priced French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.,tnt2,tgen,sheff2,tr2,harv
1468883189,11/29/2017 06:04:24,3094163329,11/29/2017 06:03:47,False,bitcoinget,1.0,43679467,USA,NY,New York,162.243.10.108,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",432,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in riverside. It is not kid friendly.,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.,The Vaults is a pub near Raja Indian Cuisine that serves French food. It is not family-friendly and is in the riverside area.,The Vaults is a moderately priced pub located in the riverside. It provides French food. It is not kids friendly and is located near Raja Indian Cuisine.,The Vaults is a moderately priced French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.,tnt2,tgen,sheff2,tr2,harv
1468883189,11/29/2017 08:53:14,3094432323,11/29/2017 08:46:47,False,elite,1.0,40936543,USA,DE,,108.59.8.218,100,100,80,90,90,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",432,,,,,,The Vaults is a moderately priced french pub near Raja Indian Cuisine in riverside. It is not kid friendly.,The Vaults is a moderately priced french pub near Raja Indian Cuisine in the riverside area. It is not kid friendly.,The Vaults is a pub near Raja Indian Cuisine that serves French food. It is not family-friendly and is in the riverside area.,The Vaults is a moderately priced pub located in the riverside. It provides French food. It is not kids friendly and is located near Raja Indian Cuisine.,The Vaults is a moderately priced French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.,tnt2,tgen,sheff2,tr2,harv
1468883190,11/29/2017 09:26:51,3094484677,11/29/2017 09:26:27,False,neodev,1.0,34785135,CAN,ON,Sudbury,208.96.81.220,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",433,,,,,,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range.,"The Vaults is a moderately priced, kid friendly french pub near Raja Indian Cuisine in the riverside area.",The Vaults is a moderately priced French pub located in the riverside near Raja Indian Cuisine it is kid friendly.,"The Vaults is a child-friendly French pub in the moderate price range. It is located in the riverside, near Raja Indian Cuisine.",zhang,gong,tgen,sheff1,tr2
1468883190,11/29/2017 10:57:56,3094649948,11/29/2017 10:56:57,False,prodege,1.0,31711605,GBR,E6,Cheltenham,90.253.135.192,80,90,80,90,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",433,,,,,,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range.,"The Vaults is a moderately priced, kid friendly french pub near Raja Indian Cuisine in the riverside area.",The Vaults is a moderately priced French pub located in the riverside near Raja Indian Cuisine it is kid friendly.,"The Vaults is a child-friendly French pub in the moderate price range. It is located in the riverside, near Raja Indian Cuisine.",zhang,gong,tgen,sheff1,tr2
1468883190,11/29/2017 11:10:46,3094675808,11/29/2017 11:08:59,False,elite,1.0,44062216,GBR,D4,Kingston,141.241.26.12,100,95,100,90,90,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",433,,,,,,The Vaults is a family friendly pub located near Raja Indian Cuisine .,The Vaults is a french pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range.,"The Vaults is a moderately priced, kid friendly french pub near Raja Indian Cuisine in the riverside area.",The Vaults is a moderately priced French pub located in the riverside near Raja Indian Cuisine it is kid friendly.,"The Vaults is a child-friendly French pub in the moderate price range. It is located in the riverside, near Raja Indian Cuisine.",zhang,gong,tgen,sheff1,tr2
1468883192,11/28/2017 16:46:59,3092122903,11/28/2017 16:46:32,False,content_runner,1.0,44096791,USA,IL,Chicago,216.104.36.236,8,8,8,8,8,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",434,,,,,,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a pub that serves French food in the more than £30 price range. It is located in the city centre near Raja Indian Cuisine. It is not child friendly.,"No kids in The Vaults, it is a French pub, on the city centre near the Raja Indian Cuisine, fairly more than £30 prices.",The Vaults is a french pub in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It has a price range of more than £30 and is not children friendly.,slug,zhaw2,tr2,tnt1,nle
1468883192,11/28/2017 16:47:12,3092123377,11/28/2017 16:46:45,False,content_runner,1.0,44096773,USA,IL,Chicago,216.104.36.236,8,8,8,8,8,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",434,,,,,,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a pub that serves French food in the more than £30 price range. It is located in the city centre near Raja Indian Cuisine. It is not child friendly.,"No kids in The Vaults, it is a French pub, on the city centre near the Raja Indian Cuisine, fairly more than £30 prices.",The Vaults is a french pub in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It has a price range of more than £30 and is not children friendly.,slug,zhaw2,tr2,tnt1,nle
1468883192,11/28/2017 17:13:39,3092183119,11/28/2017 17:13:22,False,elite,1.0,44052553,USA,CA,San Jose,173.245.66.250,111,111,111,111111,111,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",434,,,,,,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a pub that serves French food in the more than £30 price range. It is located in the city centre near Raja Indian Cuisine. It is not child friendly.,"No kids in The Vaults, it is a French pub, on the city centre near the Raja Indian Cuisine, fairly more than £30 prices.",The Vaults is a french pub in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub located in the city centre near Raja Indian Cuisine. It has a price range of more than £30 and is not children friendly.,slug,zhaw2,tr2,tnt1,nle
1468883193,11/28/2017 00:02:09,3090150653,11/28/2017 00:01:48,False,clixsense,1.0,6344072,CAN,BC,Burnaby,64.180.175.167,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",435,,,,,,The Vaults pub is a family-friendly place that provides French food. It is more than £30 and close to Raja Indian Cuisine.,The Vaults is a children friendly French pub located near Raja Indian Cuisine in the city centre with a price range of more than £30.,There is a pub called The Vaults that serves French food in the city centre near Raja Indian Cuisine. It is child friendly and has a price range of more than £30.,The Vaults is a French place without children . It is situated near Raja Indian Cuisine and the price range is more than 30 pounds .,The Vaults is a children friendly French pub near Raja Indian Cuisine in the city centre .,forge3,nle,zhaw2,adapt,zhang
1468883193,11/28/2017 00:04:19,3090154854,11/28/2017 00:02:38,False,bitcoinget,1.0,43853213,USA,NY,New York,67.205.140.233,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",435,,,,,,The Vaults pub is a family-friendly place that provides French food. It is more than £30 and close to Raja Indian Cuisine.,The Vaults is a children friendly French pub located near Raja Indian Cuisine in the city centre with a price range of more than £30.,There is a pub called The Vaults that serves French food in the city centre near Raja Indian Cuisine. It is child friendly and has a price range of more than £30.,The Vaults is a French place without children . It is situated near Raja Indian Cuisine and the price range is more than 30 pounds .,The Vaults is a children friendly French pub near Raja Indian Cuisine in the city centre .,forge3,nle,zhaw2,adapt,zhang
1468883193,11/28/2017 13:18:39,3091572302,11/28/2017 13:16:00,False,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",435,,,,,,The Vaults pub is a family-friendly place that provides French food. It is more than £30 and close to Raja Indian Cuisine.,The Vaults is a children friendly French pub located near Raja Indian Cuisine in the city centre with a price range of more than £30.,There is a pub called The Vaults that serves French food in the city centre near Raja Indian Cuisine. It is child friendly and has a price range of more than £30.,The Vaults is a French place without children . It is situated near Raja Indian Cuisine and the price range is more than 30 pounds .,The Vaults is a children friendly French pub near Raja Indian Cuisine in the city centre .,forge3,nle,zhaw2,adapt,zhang
1468883194,11/28/2017 14:19:44,3091734812,11/28/2017 14:18:29,False,neodev,1.0,12115558,USA,OH,Macedonia,104.230.115.153,90,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",436,,,,,,Non-kid-friendly The Vaults is an expensive pub that serves French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.,The Vaults is a French pub near Raja Indian Cuisine in the riverside area . It is not children friendly .,The Vaults is a french pub near Raja Indian Cuisine in riverside. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly and has a price range of more than £30.,The Vaults is a french pub near Raja Indian Cuisine in riverside. It has a price range of more than £30 and is not children friendly.,forge1,zhang,tnt1,slug,tnt2
1468883194,11/28/2017 14:21:06,3091737543,11/28/2017 14:20:35,False,clixsense,1.0,28335646,GBR,E6,Cheltenham,90.252.171.157,100,90,90,90,90,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",436,,,,,,Non-kid-friendly The Vaults is an expensive pub that serves French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.,The Vaults is a French pub near Raja Indian Cuisine in the riverside area . It is not children friendly .,The Vaults is a french pub near Raja Indian Cuisine in riverside. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly and has a price range of more than £30.,The Vaults is a french pub near Raja Indian Cuisine in riverside. It has a price range of more than £30 and is not children friendly.,forge1,zhang,tnt1,slug,tnt2
1468883194,11/28/2017 14:30:12,3091756146,11/28/2017 14:28:16,False,clixsense,1.0,6377879,USA,IA,Council Bluffs,24.252.52.128,96,98,95,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",436,,,,,,Non-kid-friendly The Vaults is an expensive pub that serves French cuisine. It is located in the riverside area and can be found near Raja Indian Cuisine.,The Vaults is a French pub near Raja Indian Cuisine in the riverside area . It is not children friendly .,The Vaults is a french pub near Raja Indian Cuisine in riverside. It is not child friendly and has a price range of more than £30.,The Vaults is a French pub in the riverside area near Raja Indian Cuisine. It is not kid friendly and has a price range of more than £30.,The Vaults is a french pub near Raja Indian Cuisine in riverside. It has a price range of more than £30 and is not children friendly.,forge1,zhang,tnt1,slug,tnt2
1468883195,11/29/2017 11:52:01,3094763111,11/29/2017 11:50:02,False,elite,1.0,44062216,GBR,D4,Kingston,141.241.26.12,95,95,100,95,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",437,,,,,,The Vaults is a children friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of more than 30 pounds.,Located near Raja Indian Cuisine in the riverside area is a child friendly pub called The Vaults that serves French food and has a price range of more than £30.,The vaults is a family friendly pub located near raja indian cuisine.,The Vaults is a children friendly pub near Raja Indian Cuisine in riverside that serves french food for more than £30.,The Vaults is a children friendly French pub near Raja Indian Cuisine in the riverside area .,tgen,slug-alt,chen,tnt2,zhang
1468883195,11/29/2017 13:32:37,3095007772,11/29/2017 13:31:52,False,neodev,1.0,43698706,USA,WA,Seattle,216.244.82.210,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",437,,,,,,The Vaults is a children friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of more than 30 pounds.,Located near Raja Indian Cuisine in the riverside area is a child friendly pub called The Vaults that serves French food and has a price range of more than £30.,The vaults is a family friendly pub located near raja indian cuisine.,The Vaults is a children friendly pub near Raja Indian Cuisine in riverside that serves french food for more than £30.,The Vaults is a children friendly French pub near Raja Indian Cuisine in the riverside area .,tgen,slug-alt,chen,tnt2,zhang
1468883195,11/29/2017 13:58:37,3095095659,11/29/2017 13:56:36,False,clixsense,1.0,27042527,GBR,J9,Mansfield,90.193.99.4,90,70,100,80,95,,,,,,"name[The Vaults], eatType[pub], food[French], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",437,,,,,,The Vaults is a children friendly french pub near Raja Indian Cuisine in the riverside area. It has a price range of more than 30 pounds.,Located near Raja Indian Cuisine in the riverside area is a child friendly pub called The Vaults that serves French food and has a price range of more than £30.,The vaults is a family friendly pub located near raja indian cuisine.,The Vaults is a children friendly pub near Raja Indian Cuisine in riverside that serves french food for more than £30.,The Vaults is a children friendly French pub near Raja Indian Cuisine in the riverside area .,tgen,slug-alt,chen,tnt2,zhang
1468883197,11/27/2017 23:31:03,3090097902,11/27/2017 23:30:05,False,elite,1.0,43883861,GBR,C8,Croydon,78.149.117.17,90,100,100,90,90,,,,,,"name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",438,,,,,,The Vaults is a pub providing indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.,"The Vaults, which is in the riverside area by Raja Indian Cuisine, is an average-priced pub that offers Indian cuisine. It is family-friendly.",The Vaults is a family friendly pub near Raja Indian Cuisine that serves Indian food. It is located in the riverside area.,The Vaults is a kid friendly pub that provides indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.,The Vaults is a pub providing Indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine and is kid friendly.,tgen,forge1,sheff2,tnt1,nle
1468883197,11/27/2017 23:33:17,3090101273,11/27/2017 23:32:42,False,prodege,1.0,11131207,CAN,ON,Whitby,99.232.31.152,100,100,100,100,100,,,,,,"name[The Vaults], eatType[pub], food[Indian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",438,,,,,,The Vaults is a pub providing indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.,"The Vaults, which is in the riverside area by Raja Indian Cuisine, is an average-priced pub that offers Indian cuisine. It is family-friendly.",The Vaults is a family friendly pub near Raja Indian Cuisine that serves Indian food. It is located in the riverside area.,The Vaults is a kid friendly pub that provides indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.,The Vaults is a pub providing Indian food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine and is kid friendly.,tgen,forge1,sheff2,tnt1,nle
